Total Number of Records          17472.
             DATA SET: /home/las/datasets/godas/2022.nc
             X: 0.5 to 17472.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 01-JAN-1901 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: DEP is depth (meters)   BAD FLAG : -1.E+34
 Column  6: SALT is Salinity (psu)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,DEP,SALT
"31-DEC-2021",44194.5,81.25,15.9798,5,28.0368  
"31-DEC-2021",44194.5,81.75,15.9798,5,28.3875  
"31-DEC-2021",44194.5,82.25,15.9798,5,28.983  
"31-DEC-2021",44194.5,82.75,15.9798,5,29.5973  
"31-DEC-2021",44194.5,83.25,15.9798,5,30.2316  
"31-DEC-2021",44194.5,83.75,15.9798,5,32.0221  
"31-DEC-2021",44194.5,81.25,16.3134,5,27.5988  
"31-DEC-2021",44194.5,81.75,16.3134,5,27.6779  
"31-DEC-2021",44194.5,82.25,16.3134,5,27.8138  
"31-DEC-2021",44194.5,82.75,16.3134,5,28.2343  
"31-DEC-2021",44194.5,83.25,16.3134,5,28.4119  
"31-DEC-2021",44194.5,83.75,16.3134,5,29.6697  
"31-DEC-2021",44194.5,81.25,16.6538,5,-1.E+34  
"31-DEC-2021",44194.5,81.75,16.6538,5,-1.E+34  
"31-DEC-2021",44194.5,82.25,16.6538,5,27.1831  
"31-DEC-2021",44194.5,82.75,16.6538,5,27.3741  
"31-DEC-2021",44194.5,83.25,16.6538,5,27.4015  
"31-DEC-2021",44194.5,83.75,16.6538,5,27.6305  
"31-DEC-2021",44194.5,81.25,17.001,5,-1.E+34  
"31-DEC-2021",44194.5,81.75,17.001,5,-1.E+34  
"31-DEC-2021",44194.5,82.25,17.001,5,-1.E+34  
"31-DEC-2021",44194.5,82.75,17.001,5,26.7301  
"31-DEC-2021",44194.5,83.25,17.001,5,26.7206  
"31-DEC-2021",44194.5,83.75,17.001,5,26.5922  
"31-DEC-2021",44194.5,81.25,17.3551,5,-1.E+34  
"31-DEC-2021",44194.5,81.75,17.3551,5,-1.E+34  
"31-DEC-2021",44194.5,82.25,17.3551,5,-1.E+34  
"31-DEC-2021",44194.5,82.75,17.3551,5,26.2796  
"31-DEC-2021",44194.5,83.25,17.3551,5,26.257  
"31-DEC-2021",44194.5,83.75,17.3551,5,26.0192  
"31-DEC-2021",44194.5,81.25,17.716,5,-1.E+34  
"31-DEC-2021",44194.5,81.75,17.716,5,-1.E+34  
"31-DEC-2021",44194.5,82.25,17.716,5,-1.E+34  
"31-DEC-2021",44194.5,82.75,17.716,5,-1.E+34  
"31-DEC-2021",44194.5,83.25,17.716,5,-1.E+34  
"31-DEC-2021",44194.5,83.75,17.716,5,25.6245  
"31-DEC-2021",44194.5,81.25,18.0841,5,-1.E+34  
"31-DEC-2021",44194.5,81.75,18.0841,5,-1.E+34  
"31-DEC-2021",44194.5,82.25,18.0841,5,-1.E+34  
"31-DEC-2021",44194.5,82.75,18.0841,5,-1.E+34  
"31-DEC-2021",44194.5,83.25,18.0841,5,-1.E+34  
"31-DEC-2021",44194.5,83.75,18.0841,5,25.2555  
"31-DEC-2021",44194.5,81.25,18.459,5,-1.E+34  
"31-DEC-2021",44194.5,81.75,18.459,5,-1.E+34  
"31-DEC-2021",44194.5,82.25,18.459,5,-1.E+34  
"31-DEC-2021",44194.5,82.75,18.459,5,-1.E+34  
"31-DEC-2021",44194.5,83.25,18.459,5,-1.E+34  
"31-DEC-2021",44194.5,83.75,18.459,5,-1.E+34  
"01-JAN-2022",44195.5,81.25,15.9798,5,28.0522  
"01-JAN-2022",44195.5,81.75,15.9798,5,28.4665  
"01-JAN-2022",44195.5,82.25,15.9798,5,29.1148  
"01-JAN-2022",44195.5,82.75,15.9798,5,29.7762  
"01-JAN-2022",44195.5,83.25,15.9798,5,30.629  
"01-JAN-2022",44195.5,83.75,15.9798,5,32.424  
"01-JAN-2022",44195.5,81.25,16.3134,5,27.6005  
"01-JAN-2022",44195.5,81.75,16.3134,5,27.6955  
"01-JAN-2022",44195.5,82.25,16.3134,5,27.8793  
"01-JAN-2022",44195.5,82.75,16.3134,5,28.3198  
"01-JAN-2022",44195.5,83.25,16.3134,5,28.7  
"01-JAN-2022",44195.5,83.75,16.3134,5,30.156  
"01-JAN-2022",44195.5,81.25,16.6538,5,-1.E+34  
"01-JAN-2022",44195.5,81.75,16.6538,5,-1.E+34  
"01-JAN-2022",44195.5,82.25,16.6538,5,27.214  
"01-JAN-2022",44195.5,82.75,16.6538,5,27.421  
"01-JAN-2022",44195.5,83.25,16.6538,5,27.511  
"01-JAN-2022",44195.5,83.75,16.6538,5,27.9039  
"01-JAN-2022",44195.5,81.25,17.001,5,-1.E+34  
"01-JAN-2022",44195.5,81.75,17.001,5,-1.E+34  
"01-JAN-2022",44195.5,82.25,17.001,5,-1.E+34  
"01-JAN-2022",44195.5,82.75,17.001,5,26.7493  
"01-JAN-2022",44195.5,83.25,17.001,5,26.7704  
"01-JAN-2022",44195.5,83.75,17.001,5,26.7009  
"01-JAN-2022",44195.5,81.25,17.3551,5,-1.E+34  
"01-JAN-2022",44195.5,81.75,17.3551,5,-1.E+34  
"01-JAN-2022",44195.5,82.25,17.3551,5,-1.E+34  
"01-JAN-2022",44195.5,82.75,17.3551,5,26.3118  
"01-JAN-2022",44195.5,83.25,17.3551,5,26.2893  
"01-JAN-2022",44195.5,83.75,17.3551,5,26.0498  
"01-JAN-2022",44195.5,81.25,17.716,5,-1.E+34  
"01-JAN-2022",44195.5,81.75,17.716,5,-1.E+34  
"01-JAN-2022",44195.5,82.25,17.716,5,-1.E+34  
"01-JAN-2022",44195.5,82.75,17.716,5,-1.E+34  
"01-JAN-2022",44195.5,83.25,17.716,5,-1.E+34  
"01-JAN-2022",44195.5,83.75,17.716,5,25.6423  
"01-JAN-2022",44195.5,81.25,18.0841,5,-1.E+34  
"01-JAN-2022",44195.5,81.75,18.0841,5,-1.E+34  
"01-JAN-2022",44195.5,82.25,18.0841,5,-1.E+34  
"01-JAN-2022",44195.5,82.75,18.0841,5,-1.E+34  
"01-JAN-2022",44195.5,83.25,18.0841,5,-1.E+34  
"01-JAN-2022",44195.5,83.75,18.0841,5,25.2848  
"01-JAN-2022",44195.5,81.25,18.459,5,-1.E+34  
"01-JAN-2022",44195.5,81.75,18.459,5,-1.E+34  
"01-JAN-2022",44195.5,82.25,18.459,5,-1.E+34  
"01-JAN-2022",44195.5,82.75,18.459,5,-1.E+34  
"01-JAN-2022",44195.5,83.25,18.459,5,-1.E+34  
"01-JAN-2022",44195.5,83.75,18.459,5,-1.E+34  
"02-JAN-2022",44196.5,81.25,15.9798,5,28.0584  
"02-JAN-2022",44196.5,81.75,15.9798,5,28.5131  
"02-JAN-2022",44196.5,82.25,15.9798,5,29.1969  
"02-JAN-2022",44196.5,82.75,15.9798,5,29.9306  
"02-JAN-2022",44196.5,83.25,15.9798,5,30.843  
"02-JAN-2022",44196.5,83.75,15.9798,5,32.5514  
"02-JAN-2022",44196.5,81.25,16.3134,5,27.5834  
"02-JAN-2022",44196.5,81.75,16.3134,5,27.7219  
"02-JAN-2022",44196.5,82.25,16.3134,5,27.8973  
"02-JAN-2022",44196.5,82.75,16.3134,5,28.3474  
"02-JAN-2022",44196.5,83.25,16.3134,5,28.8411  
"02-JAN-2022",44196.5,83.75,16.3134,5,30.2527  
"02-JAN-2022",44196.5,81.25,16.6538,5,-1.E+34  
"02-JAN-2022",44196.5,81.75,16.6538,5,-1.E+34  
"02-JAN-2022",44196.5,82.25,16.6538,5,27.2405  
"02-JAN-2022",44196.5,82.75,16.6538,5,27.4325  
"02-JAN-2022",44196.5,83.25,16.6538,5,27.5169  
"02-JAN-2022",44196.5,83.75,16.6538,5,27.9786  
"02-JAN-2022",44196.5,81.25,17.001,5,-1.E+34  
"02-JAN-2022",44196.5,81.75,17.001,5,-1.E+34  
"02-JAN-2022",44196.5,82.25,17.001,5,-1.E+34  
"02-JAN-2022",44196.5,82.75,17.001,5,26.771  
"02-JAN-2022",44196.5,83.25,17.001,5,26.7731  
"02-JAN-2022",44196.5,83.75,17.001,5,26.6981  
"02-JAN-2022",44196.5,81.25,17.3551,5,-1.E+34  
"02-JAN-2022",44196.5,81.75,17.3551,5,-1.E+34  
"02-JAN-2022",44196.5,82.25,17.3551,5,-1.E+34  
"02-JAN-2022",44196.5,82.75,17.3551,5,26.3391  
"02-JAN-2022",44196.5,83.25,17.3551,5,26.3179  
"02-JAN-2022",44196.5,83.75,17.3551,5,26.0746  
"02-JAN-2022",44196.5,81.25,17.716,5,-1.E+34  
"02-JAN-2022",44196.5,81.75,17.716,5,-1.E+34  
"02-JAN-2022",44196.5,82.25,17.716,5,-1.E+34  
"02-JAN-2022",44196.5,82.75,17.716,5,-1.E+34  
"02-JAN-2022",44196.5,83.25,17.716,5,-1.E+34  
"02-JAN-2022",44196.5,83.75,17.716,5,25.6464  
"02-JAN-2022",44196.5,81.25,18.0841,5,-1.E+34  
"02-JAN-2022",44196.5,81.75,18.0841,5,-1.E+34  
"02-JAN-2022",44196.5,82.25,18.0841,5,-1.E+34  
"02-JAN-2022",44196.5,82.75,18.0841,5,-1.E+34  
"02-JAN-2022",44196.5,83.25,18.0841,5,-1.E+34  
"02-JAN-2022",44196.5,83.75,18.0841,5,25.318  
"02-JAN-2022",44196.5,81.25,18.459,5,-1.E+34  
"02-JAN-2022",44196.5,81.75,18.459,5,-1.E+34  
"02-JAN-2022",44196.5,82.25,18.459,5,-1.E+34  
"02-JAN-2022",44196.5,82.75,18.459,5,-1.E+34  
"02-JAN-2022",44196.5,83.25,18.459,5,-1.E+34  
"02-JAN-2022",44196.5,83.75,18.459,5,-1.E+34  
"03-JAN-2022",44197.5,81.25,15.9798,5,28.0743  
"03-JAN-2022",44197.5,81.75,15.9798,5,28.5829  
"03-JAN-2022",44197.5,82.25,15.9798,5,29.3358  
"03-JAN-2022",44197.5,82.75,15.9798,5,30.1839  
"03-JAN-2022",44197.5,83.25,15.9798,5,31.1251  
"03-JAN-2022",44197.5,83.75,15.9798,5,32.6885  
"03-JAN-2022",44197.5,81.25,16.3134,5,27.5824  
"03-JAN-2022",44197.5,81.75,16.3134,5,27.7493  
"03-JAN-2022",44197.5,82.25,16.3134,5,27.9721  
"03-JAN-2022",44197.5,82.75,16.3134,5,28.5032  
"03-JAN-2022",44197.5,83.25,16.3134,5,29.0876  
"03-JAN-2022",44197.5,83.75,16.3134,5,30.4969  
"03-JAN-2022",44197.5,81.25,16.6538,5,-1.E+34  
"03-JAN-2022",44197.5,81.75,16.6538,5,-1.E+34  
"03-JAN-2022",44197.5,82.25,16.6538,5,27.275  
"03-JAN-2022",44197.5,82.75,16.6538,5,27.4963  
"03-JAN-2022",44197.5,83.25,16.6538,5,27.6414  
"03-JAN-2022",44197.5,83.75,16.6538,5,28.1867  
"03-JAN-2022",44197.5,81.25,17.001,5,-1.E+34  
"03-JAN-2022",44197.5,81.75,17.001,5,-1.E+34  
"03-JAN-2022",44197.5,82.25,17.001,5,-1.E+34  
"03-JAN-2022",44197.5,82.75,17.001,5,26.8085  
"03-JAN-2022",44197.5,83.25,17.001,5,26.8366  
"03-JAN-2022",44197.5,83.75,17.001,5,26.792  
"03-JAN-2022",44197.5,81.25,17.3551,5,-1.E+34  
"03-JAN-2022",44197.5,81.75,17.3551,5,-1.E+34  
"03-JAN-2022",44197.5,82.25,17.3551,5,-1.E+34  
"03-JAN-2022",44197.5,82.75,17.3551,5,26.3719  
"03-JAN-2022",44197.5,83.25,17.3551,5,26.3743  
"03-JAN-2022",44197.5,83.75,17.3551,5,26.1528  
"03-JAN-2022",44197.5,81.25,17.716,5,-1.E+34  
"03-JAN-2022",44197.5,81.75,17.716,5,-1.E+34  
"03-JAN-2022",44197.5,82.25,17.716,5,-1.E+34  
"03-JAN-2022",44197.5,82.75,17.716,5,-1.E+34  
"03-JAN-2022",44197.5,83.25,17.716,5,-1.E+34  
"03-JAN-2022",44197.5,83.75,17.716,5,25.6941  
"03-JAN-2022",44197.5,81.25,18.0841,5,-1.E+34  
"03-JAN-2022",44197.5,81.75,18.0841,5,-1.E+34  
"03-JAN-2022",44197.5,82.25,18.0841,5,-1.E+34  
"03-JAN-2022",44197.5,82.75,18.0841,5,-1.E+34  
"03-JAN-2022",44197.5,83.25,18.0841,5,-1.E+34  
"03-JAN-2022",44197.5,83.75,18.0841,5,25.3618  
"03-JAN-2022",44197.5,81.25,18.459,5,-1.E+34  
"03-JAN-2022",44197.5,81.75,18.459,5,-1.E+34  
"03-JAN-2022",44197.5,82.25,18.459,5,-1.E+34  
"03-JAN-2022",44197.5,82.75,18.459,5,-1.E+34  
"03-JAN-2022",44197.5,83.25,18.459,5,-1.E+34  
"03-JAN-2022",44197.5,83.75,18.459,5,-1.E+34  
"04-JAN-2022",44198.5,81.25,15.9798,5,28.0659  
"04-JAN-2022",44198.5,81.75,15.9798,5,28.5287  
"04-JAN-2022",44198.5,82.25,15.9798,5,29.2964  
"04-JAN-2022",44198.5,82.75,15.9798,5,30.237  
"04-JAN-2022",44198.5,83.25,15.9798,5,31.1801  
"04-JAN-2022",44198.5,83.75,15.9798,5,32.6787  
"04-JAN-2022",44198.5,81.25,16.3134,5,27.6037  
"04-JAN-2022",44198.5,81.75,16.3134,5,27.7816  
"04-JAN-2022",44198.5,82.25,16.3134,5,27.9682  
"04-JAN-2022",44198.5,82.75,16.3134,5,28.5381  
"04-JAN-2022",44198.5,83.25,16.3134,5,29.1566  
"04-JAN-2022",44198.5,83.75,16.3134,5,30.4909  
"04-JAN-2022",44198.5,81.25,16.6538,5,-1.E+34  
"04-JAN-2022",44198.5,81.75,16.6538,5,-1.E+34  
"04-JAN-2022",44198.5,82.25,16.6538,5,27.3172  
"04-JAN-2022",44198.5,82.75,16.6538,5,27.5305  
"04-JAN-2022",44198.5,83.25,16.6538,5,27.6654  
"04-JAN-2022",44198.5,83.75,16.6538,5,28.1789  
"04-JAN-2022",44198.5,81.25,17.001,5,-1.E+34  
"04-JAN-2022",44198.5,81.75,17.001,5,-1.E+34  
"04-JAN-2022",44198.5,82.25,17.001,5,-1.E+34  
"04-JAN-2022",44198.5,82.75,17.001,5,26.8474  
"04-JAN-2022",44198.5,83.25,17.001,5,26.8757  
"04-JAN-2022",44198.5,83.75,17.001,5,26.839  
"04-JAN-2022",44198.5,81.25,17.3551,5,-1.E+34  
"04-JAN-2022",44198.5,81.75,17.3551,5,-1.E+34  
"04-JAN-2022",44198.5,82.25,17.3551,5,-1.E+34  
"04-JAN-2022",44198.5,82.75,17.3551,5,26.4109  
"04-JAN-2022",44198.5,83.25,17.3551,5,26.4309  
"04-JAN-2022",44198.5,83.75,17.3551,5,26.2255  
"04-JAN-2022",44198.5,81.25,17.716,5,-1.E+34  
"04-JAN-2022",44198.5,81.75,17.716,5,-1.E+34  
"04-JAN-2022",44198.5,82.25,17.716,5,-1.E+34  
"04-JAN-2022",44198.5,82.75,17.716,5,-1.E+34  
"04-JAN-2022",44198.5,83.25,17.716,5,-1.E+34  
"04-JAN-2022",44198.5,83.75,17.716,5,25.7471  
"04-JAN-2022",44198.5,81.25,18.0841,5,-1.E+34  
"04-JAN-2022",44198.5,81.75,18.0841,5,-1.E+34  
"04-JAN-2022",44198.5,82.25,18.0841,5,-1.E+34  
"04-JAN-2022",44198.5,82.75,18.0841,5,-1.E+34  
"04-JAN-2022",44198.5,83.25,18.0841,5,-1.E+34  
"04-JAN-2022",44198.5,83.75,18.0841,5,25.4316  
"04-JAN-2022",44198.5,81.25,18.459,5,-1.E+34  
"04-JAN-2022",44198.5,81.75,18.459,5,-1.E+34  
"04-JAN-2022",44198.5,82.25,18.459,5,-1.E+34  
"04-JAN-2022",44198.5,82.75,18.459,5,-1.E+34  
"04-JAN-2022",44198.5,83.25,18.459,5,-1.E+34  
"04-JAN-2022",44198.5,83.75,18.459,5,-1.E+34  
"05-JAN-2022",44199.5,81.25,15.9798,5,28.1351  
"05-JAN-2022",44199.5,81.75,15.9798,5,28.6698  
"05-JAN-2022",44199.5,82.25,15.9798,5,29.5832  
"05-JAN-2022",44199.5,82.75,15.9798,5,30.6302  
"05-JAN-2022",44199.5,83.25,15.9798,5,31.507  
"05-JAN-2022",44199.5,83.75,15.9798,5,32.7979  
"05-JAN-2022",44199.5,81.25,16.3134,5,27.6174  
"05-JAN-2022",44199.5,81.75,16.3134,5,27.8247  
"05-JAN-2022",44199.5,82.25,16.3134,5,28.0869  
"05-JAN-2022",44199.5,82.75,16.3134,5,28.7938  
"05-JAN-2022",44199.5,83.25,16.3134,5,29.4546  
"05-JAN-2022",44199.5,83.75,16.3134,5,30.7051  
"05-JAN-2022",44199.5,81.25,16.6538,5,-1.E+34  
"05-JAN-2022",44199.5,81.75,16.6538,5,-1.E+34  
"05-JAN-2022",44199.5,82.25,16.6538,5,27.3606  
"05-JAN-2022",44199.5,82.75,16.6538,5,27.6219  
"05-JAN-2022",44199.5,83.25,16.6538,5,27.8022  
"05-JAN-2022",44199.5,83.75,16.6538,5,28.347  
"05-JAN-2022",44199.5,81.25,17.001,5,-1.E+34  
"05-JAN-2022",44199.5,81.75,17.001,5,-1.E+34  
"05-JAN-2022",44199.5,82.25,17.001,5,-1.E+34  
"05-JAN-2022",44199.5,82.75,17.001,5,26.9068  
"05-JAN-2022",44199.5,83.25,17.001,5,26.9492  
"05-JAN-2022",44199.5,83.75,17.001,5,26.9076  
"05-JAN-2022",44199.5,81.25,17.3551,5,-1.E+34  
"05-JAN-2022",44199.5,81.75,17.3551,5,-1.E+34  
"05-JAN-2022",44199.5,82.25,17.3551,5,-1.E+34  
"05-JAN-2022",44199.5,82.75,17.3551,5,26.4504  
"05-JAN-2022",44199.5,83.25,17.3551,5,26.4727  
"05-JAN-2022",44199.5,83.75,17.3551,5,26.2826  
"05-JAN-2022",44199.5,81.25,17.716,5,-1.E+34  
"05-JAN-2022",44199.5,81.75,17.716,5,-1.E+34  
"05-JAN-2022",44199.5,82.25,17.716,5,-1.E+34  
"05-JAN-2022",44199.5,82.75,17.716,5,-1.E+34  
"05-JAN-2022",44199.5,83.25,17.716,5,-1.E+34  
"05-JAN-2022",44199.5,83.75,17.716,5,25.8027  
"05-JAN-2022",44199.5,81.25,18.0841,5,-1.E+34  
"05-JAN-2022",44199.5,81.75,18.0841,5,-1.E+34  
"05-JAN-2022",44199.5,82.25,18.0841,5,-1.E+34  
"05-JAN-2022",44199.5,82.75,18.0841,5,-1.E+34  
"05-JAN-2022",44199.5,83.25,18.0841,5,-1.E+34  
"05-JAN-2022",44199.5,83.75,18.0841,5,25.4872  
"05-JAN-2022",44199.5,81.25,18.459,5,-1.E+34  
"05-JAN-2022",44199.5,81.75,18.459,5,-1.E+34  
"05-JAN-2022",44199.5,82.25,18.459,5,-1.E+34  
"05-JAN-2022",44199.5,82.75,18.459,5,-1.E+34  
"05-JAN-2022",44199.5,83.25,18.459,5,-1.E+34  
"05-JAN-2022",44199.5,83.75,18.459,5,-1.E+34  
"06-JAN-2022",44200.5,81.25,15.9798,5,28.0889  
"06-JAN-2022",44200.5,81.75,15.9798,5,28.5837  
"06-JAN-2022",44200.5,82.25,15.9798,5,29.5202  
"06-JAN-2022",44200.5,82.75,15.9798,5,30.6416  
"06-JAN-2022",44200.5,83.25,15.9798,5,31.4808  
"06-JAN-2022",44200.5,83.75,15.9798,5,32.7117  
"06-JAN-2022",44200.5,81.25,16.3134,5,27.6284  
"06-JAN-2022",44200.5,81.75,16.3134,5,27.8534  
"06-JAN-2022",44200.5,82.25,16.3134,5,28.0757  
"06-JAN-2022",44200.5,82.75,16.3134,5,28.8302  
"06-JAN-2022",44200.5,83.25,16.3134,5,29.4851  
"06-JAN-2022",44200.5,83.75,16.3134,5,30.6376  
"06-JAN-2022",44200.5,81.25,16.6538,5,-1.E+34  
"06-JAN-2022",44200.5,81.75,16.6538,5,-1.E+34  
"06-JAN-2022",44200.5,82.25,16.6538,5,27.4025  
"06-JAN-2022",44200.5,82.75,16.6538,5,27.6921  
"06-JAN-2022",44200.5,83.25,16.6538,5,27.8655  
"06-JAN-2022",44200.5,83.75,16.6538,5,28.3881  
"06-JAN-2022",44200.5,81.25,17.001,5,-1.E+34  
"06-JAN-2022",44200.5,81.75,17.001,5,-1.E+34  
"06-JAN-2022",44200.5,82.25,17.001,5,-1.E+34  
"06-JAN-2022",44200.5,82.75,17.001,5,26.9615  
"06-JAN-2022",44200.5,83.25,17.001,5,27.0163  
"06-JAN-2022",44200.5,83.75,17.001,5,26.9625  
"06-JAN-2022",44200.5,81.25,17.3551,5,-1.E+34  
"06-JAN-2022",44200.5,81.75,17.3551,5,-1.E+34  
"06-JAN-2022",44200.5,82.25,17.3551,5,-1.E+34  
"06-JAN-2022",44200.5,82.75,17.3551,5,26.492  
"06-JAN-2022",44200.5,83.25,17.3551,5,26.512  
"06-JAN-2022",44200.5,83.75,17.3551,5,26.3539  
"06-JAN-2022",44200.5,81.25,17.716,5,-1.E+34  
"06-JAN-2022",44200.5,81.75,17.716,5,-1.E+34  
"06-JAN-2022",44200.5,82.25,17.716,5,-1.E+34  
"06-JAN-2022",44200.5,82.75,17.716,5,-1.E+34  
"06-JAN-2022",44200.5,83.25,17.716,5,-1.E+34  
"06-JAN-2022",44200.5,83.75,17.716,5,25.8657  
"06-JAN-2022",44200.5,81.25,18.0841,5,-1.E+34  
"06-JAN-2022",44200.5,81.75,18.0841,5,-1.E+34  
"06-JAN-2022",44200.5,82.25,18.0841,5,-1.E+34  
"06-JAN-2022",44200.5,82.75,18.0841,5,-1.E+34  
"06-JAN-2022",44200.5,83.25,18.0841,5,-1.E+34  
"06-JAN-2022",44200.5,83.75,18.0841,5,25.5462  
"06-JAN-2022",44200.5,81.25,18.459,5,-1.E+34  
"06-JAN-2022",44200.5,81.75,18.459,5,-1.E+34  
"06-JAN-2022",44200.5,82.25,18.459,5,-1.E+34  
"06-JAN-2022",44200.5,82.75,18.459,5,-1.E+34  
"06-JAN-2022",44200.5,83.25,18.459,5,-1.E+34  
"06-JAN-2022",44200.5,83.75,18.459,5,-1.E+34  
"07-JAN-2022",44201.5,81.25,15.9798,5,28.1396  
"07-JAN-2022",44201.5,81.75,15.9798,5,28.7384  
"07-JAN-2022",44201.5,82.25,15.9798,5,29.7959  
"07-JAN-2022",44201.5,82.75,15.9798,5,31.0131  
"07-JAN-2022",44201.5,83.25,15.9798,5,31.7822  
"07-JAN-2022",44201.5,83.75,15.9798,5,32.8416  
"07-JAN-2022",44201.5,81.25,16.3134,5,27.6374  
"07-JAN-2022",44201.5,81.75,16.3134,5,27.8784  
"07-JAN-2022",44201.5,82.25,16.3134,5,28.134  
"07-JAN-2022",44201.5,82.75,16.3134,5,29.0035  
"07-JAN-2022",44201.5,83.25,16.3134,5,29.7125  
"07-JAN-2022",44201.5,83.75,16.3134,5,30.7931  
"07-JAN-2022",44201.5,81.25,16.6538,5,-1.E+34  
"07-JAN-2022",44201.5,81.75,16.6538,5,-1.E+34  
"07-JAN-2022",44201.5,82.25,16.6538,5,27.4391  
"07-JAN-2022",44201.5,82.75,16.6538,5,27.7831  
"07-JAN-2022",44201.5,83.25,16.6538,5,28.011  
"07-JAN-2022",44201.5,83.75,16.6538,5,28.5086  
"07-JAN-2022",44201.5,81.25,17.001,5,-1.E+34  
"07-JAN-2022",44201.5,81.75,17.001,5,-1.E+34  
"07-JAN-2022",44201.5,82.25,17.001,5,-1.E+34  
"07-JAN-2022",44201.5,82.75,17.001,5,27.0079  
"07-JAN-2022",44201.5,83.25,17.001,5,27.0934  
"07-JAN-2022",44201.5,83.75,17.001,5,27.0847  
"07-JAN-2022",44201.5,81.25,17.3551,5,-1.E+34  
"07-JAN-2022",44201.5,81.75,17.3551,5,-1.E+34  
"07-JAN-2022",44201.5,82.25,17.3551,5,-1.E+34  
"07-JAN-2022",44201.5,82.75,17.3551,5,26.5308  
"07-JAN-2022",44201.5,83.25,17.3551,5,26.5513  
"07-JAN-2022",44201.5,83.75,17.3551,5,26.4318  
"07-JAN-2022",44201.5,81.25,17.716,5,-1.E+34  
"07-JAN-2022",44201.5,81.75,17.716,5,-1.E+34  
"07-JAN-2022",44201.5,82.25,17.716,5,-1.E+34  
"07-JAN-2022",44201.5,82.75,17.716,5,-1.E+34  
"07-JAN-2022",44201.5,83.25,17.716,5,-1.E+34  
"07-JAN-2022",44201.5,83.75,17.716,5,25.9122  
"07-JAN-2022",44201.5,81.25,18.0841,5,-1.E+34  
"07-JAN-2022",44201.5,81.75,18.0841,5,-1.E+34  
"07-JAN-2022",44201.5,82.25,18.0841,5,-1.E+34  
"07-JAN-2022",44201.5,82.75,18.0841,5,-1.E+34  
"07-JAN-2022",44201.5,83.25,18.0841,5,-1.E+34  
"07-JAN-2022",44201.5,83.75,18.0841,5,25.594  
"07-JAN-2022",44201.5,81.25,18.459,5,-1.E+34  
"07-JAN-2022",44201.5,81.75,18.459,5,-1.E+34  
"07-JAN-2022",44201.5,82.25,18.459,5,-1.E+34  
"07-JAN-2022",44201.5,82.75,18.459,5,-1.E+34  
"07-JAN-2022",44201.5,83.25,18.459,5,-1.E+34  
"07-JAN-2022",44201.5,83.75,18.459,5,-1.E+34  
"08-JAN-2022",44202.5,81.25,15.9798,5,28.1607  
"08-JAN-2022",44202.5,81.75,15.9798,5,28.7623  
"08-JAN-2022",44202.5,82.25,15.9798,5,29.8392  
"08-JAN-2022",44202.5,82.75,15.9798,5,31.1585  
"08-JAN-2022",44202.5,83.25,15.9798,5,31.8923  
"08-JAN-2022",44202.5,83.75,15.9798,5,32.9091  
"08-JAN-2022",44202.5,81.25,16.3134,5,27.6479  
"08-JAN-2022",44202.5,81.75,16.3134,5,27.907  
"08-JAN-2022",44202.5,82.25,16.3134,5,28.1514  
"08-JAN-2022",44202.5,82.75,16.3134,5,29.1486  
"08-JAN-2022",44202.5,83.25,16.3134,5,29.9014  
"08-JAN-2022",44202.5,83.75,16.3134,5,30.9327  
"08-JAN-2022",44202.5,81.25,16.6538,5,-1.E+34  
"08-JAN-2022",44202.5,81.75,16.6538,5,-1.E+34  
"08-JAN-2022",44202.5,82.25,16.6538,5,27.4778  
"08-JAN-2022",44202.5,82.75,16.6538,5,27.8902  
"08-JAN-2022",44202.5,83.25,16.6538,5,28.1653  
"08-JAN-2022",44202.5,83.75,16.6538,5,28.688  
"08-JAN-2022",44202.5,81.25,17.001,5,-1.E+34  
"08-JAN-2022",44202.5,81.75,17.001,5,-1.E+34  
"08-JAN-2022",44202.5,82.25,17.001,5,-1.E+34  
"08-JAN-2022",44202.5,82.75,17.001,5,27.0594  
"08-JAN-2022",44202.5,83.25,17.001,5,27.209  
"08-JAN-2022",44202.5,83.75,17.001,5,27.2759  
"08-JAN-2022",44202.5,81.25,17.3551,5,-1.E+34  
"08-JAN-2022",44202.5,81.75,17.3551,5,-1.E+34  
"08-JAN-2022",44202.5,82.25,17.3551,5,-1.E+34  
"08-JAN-2022",44202.5,82.75,17.3551,5,26.583  
"08-JAN-2022",44202.5,83.25,17.3551,5,26.6087  
"08-JAN-2022",44202.5,83.75,17.3551,5,26.5717  
"08-JAN-2022",44202.5,81.25,17.716,5,-1.E+34  
"08-JAN-2022",44202.5,81.75,17.716,5,-1.E+34  
"08-JAN-2022",44202.5,82.25,17.716,5,-1.E+34  
"08-JAN-2022",44202.5,82.75,17.716,5,-1.E+34  
"08-JAN-2022",44202.5,83.25,17.716,5,-1.E+34  
"08-JAN-2022",44202.5,83.75,17.716,5,26.0074  
"08-JAN-2022",44202.5,81.25,18.0841,5,-1.E+34  
