Total Number of Records          17472.
             DATA SET: /home/las/datasets/godas/2022.nc
             X: 0.5 to 17472.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 01-JAN-1901 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: DEP is depth (meters)   BAD FLAG : -1.E+34
 Column  6: U is zonal current (m/sec)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,DEP,U
"31-DEC-2021",44194.5,81.5,15.8162,5,-0.1748  
"31-DEC-2021",44194.5,82,15.8162,5,-0.313757  
"31-DEC-2021",44194.5,82.5,15.8162,5,-0.316062  
"31-DEC-2021",44194.5,83,15.8162,5,-0.307311  
"31-DEC-2021",44194.5,83.5,15.8162,5,-0.28401  
"31-DEC-2021",44194.5,84,15.8162,5,-0.223665  
"31-DEC-2021",44194.5,81.5,16.1466,5,-0.0345528  
"31-DEC-2021",44194.5,82,16.1466,5,-0.109984  
"31-DEC-2021",44194.5,82.5,16.1466,5,-0.211849  
"31-DEC-2021",44194.5,83,16.1466,5,-0.272011  
"31-DEC-2021",44194.5,83.5,16.1466,5,-0.322802  
"31-DEC-2021",44194.5,84,16.1466,5,-0.294863  
"31-DEC-2021",44194.5,81.5,16.4836,5,-1.E+34  
"31-DEC-2021",44194.5,82,16.4836,5,-1.E+34  
"31-DEC-2021",44194.5,82.5,16.4836,5,-0.076515  
"31-DEC-2021",44194.5,83,16.4836,5,-0.163739  
"31-DEC-2021",44194.5,83.5,16.4836,5,-0.288619  
"31-DEC-2021",44194.5,84,16.4836,5,-0.318965  
"31-DEC-2021",44194.5,81.5,16.8274,5,-1.E+34  
"31-DEC-2021",44194.5,82,16.8274,5,-1.E+34  
"31-DEC-2021",44194.5,82.5,16.8274,5,-1.E+34  
"31-DEC-2021",44194.5,83,16.8274,5,-0.107312  
"31-DEC-2021",44194.5,83.5,16.8274,5,-0.161343  
"31-DEC-2021",44194.5,84,16.8274,5,-0.249062  
"31-DEC-2021",44194.5,81.5,17.178,5,-1.E+34  
"31-DEC-2021",44194.5,82,17.178,5,-1.E+34  
"31-DEC-2021",44194.5,82.5,17.178,5,-1.E+34  
"31-DEC-2021",44194.5,83,17.178,5,-0.0559386  
"31-DEC-2021",44194.5,83.5,17.178,5,0.00794615  
"31-DEC-2021",44194.5,84,17.178,5,-0.0330101  
"31-DEC-2021",44194.5,81.5,17.5356,5,-1.E+34  
"31-DEC-2021",44194.5,82,17.5356,5,-1.E+34  
"31-DEC-2021",44194.5,82.5,17.5356,5,-1.E+34  
"31-DEC-2021",44194.5,83,17.5356,5,-1.E+34  
"31-DEC-2021",44194.5,83.5,17.5356,5,-1.E+34  
"31-DEC-2021",44194.5,84,17.5356,5,-0.06744  
"31-DEC-2021",44194.5,81.5,17.9,5,-1.E+34  
"31-DEC-2021",44194.5,82,17.9,5,-1.E+34  
"31-DEC-2021",44194.5,82.5,17.9,5,-1.E+34  
"31-DEC-2021",44194.5,83,17.9,5,-1.E+34  
"31-DEC-2021",44194.5,83.5,17.9,5,-1.E+34  
"31-DEC-2021",44194.5,84,17.9,5,-0.0483686  
"31-DEC-2021",44194.5,81.5,18.2715,5,-1.E+34  
"31-DEC-2021",44194.5,82,18.2715,5,-1.E+34  
"31-DEC-2021",44194.5,82.5,18.2715,5,-1.E+34  
"31-DEC-2021",44194.5,83,18.2715,5,-1.E+34  
"31-DEC-2021",44194.5,83.5,18.2715,5,-1.E+34  
"31-DEC-2021",44194.5,84,18.2715,5,-1.E+34  
"01-JAN-2022",44195.5,81.5,15.8162,5,-0.27269  
"01-JAN-2022",44195.5,82,15.8162,5,-0.383408  
"01-JAN-2022",44195.5,82.5,15.8162,5,-0.377957  
"01-JAN-2022",44195.5,83,15.8162,5,-0.374373  
"01-JAN-2022",44195.5,83.5,15.8162,5,-0.339407  
"01-JAN-2022",44195.5,84,15.8162,5,-0.241585  
"01-JAN-2022",44195.5,81.5,16.1466,5,-0.0895758  
"01-JAN-2022",44195.5,82,16.1466,5,-0.180028  
"01-JAN-2022",44195.5,82.5,16.1466,5,-0.260147  
"01-JAN-2022",44195.5,83,16.1466,5,-0.321749  
"01-JAN-2022",44195.5,83.5,16.1466,5,-0.364921  
"01-JAN-2022",44195.5,84,16.1466,5,-0.303969  
"01-JAN-2022",44195.5,81.5,16.4836,5,-1.E+34  
"01-JAN-2022",44195.5,82,16.4836,5,-1.E+34  
"01-JAN-2022",44195.5,82.5,16.4836,5,-0.103447  
"01-JAN-2022",44195.5,83,16.4836,5,-0.173412  
"01-JAN-2022",44195.5,83.5,16.4836,5,-0.319579  
"01-JAN-2022",44195.5,84,16.4836,5,-0.350215  
"01-JAN-2022",44195.5,81.5,16.8274,5,-1.E+34  
"01-JAN-2022",44195.5,82,16.8274,5,-1.E+34  
"01-JAN-2022",44195.5,82.5,16.8274,5,-1.E+34  
"01-JAN-2022",44195.5,83,16.8274,5,-0.0996556  
"01-JAN-2022",44195.5,83.5,16.8274,5,-0.156129  
"01-JAN-2022",44195.5,84,16.8274,5,-0.253282  
"01-JAN-2022",44195.5,81.5,17.178,5,-1.E+34  
"01-JAN-2022",44195.5,82,17.178,5,-1.E+34  
"01-JAN-2022",44195.5,82.5,17.178,5,-1.E+34  
"01-JAN-2022",44195.5,83,17.178,5,-0.0368663  
"01-JAN-2022",44195.5,83.5,17.178,5,0.0278544  
"01-JAN-2022",44195.5,84,17.178,5,-0.031944  
"01-JAN-2022",44195.5,81.5,17.5356,5,-1.E+34  
"01-JAN-2022",44195.5,82,17.5356,5,-1.E+34  
"01-JAN-2022",44195.5,82.5,17.5356,5,-1.E+34  
"01-JAN-2022",44195.5,83,17.5356,5,-1.E+34  
"01-JAN-2022",44195.5,83.5,17.5356,5,-1.E+34  
"01-JAN-2022",44195.5,84,17.5356,5,-0.0369426  
"01-JAN-2022",44195.5,81.5,17.9,5,-1.E+34  
"01-JAN-2022",44195.5,82,17.9,5,-1.E+34  
"01-JAN-2022",44195.5,82.5,17.9,5,-1.E+34  
"01-JAN-2022",44195.5,83,17.9,5,-1.E+34  
"01-JAN-2022",44195.5,83.5,17.9,5,-1.E+34  
"01-JAN-2022",44195.5,84,17.9,5,-0.00944389  
"01-JAN-2022",44195.5,81.5,18.2715,5,-1.E+34  
"01-JAN-2022",44195.5,82,18.2715,5,-1.E+34  
"01-JAN-2022",44195.5,82.5,18.2715,5,-1.E+34  
"01-JAN-2022",44195.5,83,18.2715,5,-1.E+34  
"01-JAN-2022",44195.5,83.5,18.2715,5,-1.E+34  
"01-JAN-2022",44195.5,84,18.2715,5,-1.E+34  
"02-JAN-2022",44196.5,81.5,15.8162,5,-0.200462  
"02-JAN-2022",44196.5,82,15.8162,5,-0.332317  
"02-JAN-2022",44196.5,82.5,15.8162,5,-0.315521  
"02-JAN-2022",44196.5,83,15.8162,5,-0.293673  
"02-JAN-2022",44196.5,83.5,15.8162,5,-0.250179  
"02-JAN-2022",44196.5,84,15.8162,5,-0.194132  
"02-JAN-2022",44196.5,81.5,16.1466,5,-0.0530147  
"02-JAN-2022",44196.5,82,16.1466,5,-0.127026  
"02-JAN-2022",44196.5,82.5,16.1466,5,-0.249914  
"02-JAN-2022",44196.5,83,16.1466,5,-0.293456  
"02-JAN-2022",44196.5,83.5,16.1466,5,-0.311372  
"02-JAN-2022",44196.5,84,16.1466,5,-0.264096  
"02-JAN-2022",44196.5,81.5,16.4836,5,-1.E+34  
"02-JAN-2022",44196.5,82,16.4836,5,-1.E+34  
"02-JAN-2022",44196.5,82.5,16.4836,5,-0.0966651  
"02-JAN-2022",44196.5,83,16.4836,5,-0.197564  
"02-JAN-2022",44196.5,83.5,16.4836,5,-0.30756  
"02-JAN-2022",44196.5,84,16.4836,5,-0.322571  
"02-JAN-2022",44196.5,81.5,16.8274,5,-1.E+34  
"02-JAN-2022",44196.5,82,16.8274,5,-1.E+34  
"02-JAN-2022",44196.5,82.5,16.8274,5,-1.E+34  
"02-JAN-2022",44196.5,83,16.8274,5,-0.101813  
"02-JAN-2022",44196.5,83.5,16.8274,5,-0.163959  
"02-JAN-2022",44196.5,84,16.8274,5,-0.245144  
"02-JAN-2022",44196.5,81.5,17.178,5,-1.E+34  
"02-JAN-2022",44196.5,82,17.178,5,-1.E+34  
"02-JAN-2022",44196.5,82.5,17.178,5,-1.E+34  
"02-JAN-2022",44196.5,83,17.178,5,-0.0210147  
"02-JAN-2022",44196.5,83.5,17.178,5,0.0634229  
"02-JAN-2022",44196.5,84,17.178,5,-0.0091646  
"02-JAN-2022",44196.5,81.5,17.5356,5,-1.E+34  
"02-JAN-2022",44196.5,82,17.5356,5,-1.E+34  
"02-JAN-2022",44196.5,82.5,17.5356,5,-1.E+34  
"02-JAN-2022",44196.5,83,17.5356,5,-1.E+34  
"02-JAN-2022",44196.5,83.5,17.5356,5,-1.E+34  
"02-JAN-2022",44196.5,84,17.5356,5,-0.070313  
"02-JAN-2022",44196.5,81.5,17.9,5,-1.E+34  
"02-JAN-2022",44196.5,82,17.9,5,-1.E+34  
"02-JAN-2022",44196.5,82.5,17.9,5,-1.E+34  
"02-JAN-2022",44196.5,83,17.9,5,-1.E+34  
"02-JAN-2022",44196.5,83.5,17.9,5,-1.E+34  
"02-JAN-2022",44196.5,84,17.9,5,-0.01327  
"02-JAN-2022",44196.5,81.5,18.2715,5,-1.E+34  
"02-JAN-2022",44196.5,82,18.2715,5,-1.E+34  
"02-JAN-2022",44196.5,82.5,18.2715,5,-1.E+34  
"02-JAN-2022",44196.5,83,18.2715,5,-1.E+34  
"02-JAN-2022",44196.5,83.5,18.2715,5,-1.E+34  
"02-JAN-2022",44196.5,84,18.2715,5,-1.E+34  
"03-JAN-2022",44197.5,81.5,15.8162,5,-0.207788  
"03-JAN-2022",44197.5,82,15.8162,5,-0.301064  
"03-JAN-2022",44197.5,82.5,15.8162,5,-0.271952  
"03-JAN-2022",44197.5,83,15.8162,5,-0.26422  
"03-JAN-2022",44197.5,83.5,15.8162,5,-0.236487  
"03-JAN-2022",44197.5,84,15.8162,5,-0.152948  
"03-JAN-2022",44197.5,81.5,16.1466,5,-0.0348972  
"03-JAN-2022",44197.5,82,16.1466,5,-0.0812305  
"03-JAN-2022",44197.5,82.5,16.1466,5,-0.178591  
"03-JAN-2022",44197.5,83,16.1466,5,-0.236617  
"03-JAN-2022",44197.5,83.5,16.1466,5,-0.269966  
"03-JAN-2022",44197.5,84,16.1466,5,-0.219205  
"03-JAN-2022",44197.5,81.5,16.4836,5,-1.E+34  
"03-JAN-2022",44197.5,82,16.4836,5,-1.E+34  
"03-JAN-2022",44197.5,82.5,16.4836,5,-0.0214163  
"03-JAN-2022",44197.5,83,16.4836,5,-0.124519  
"03-JAN-2022",44197.5,83.5,16.4836,5,-0.256963  
"03-JAN-2022",44197.5,84,16.4836,5,-0.268898  
"03-JAN-2022",44197.5,81.5,16.8274,5,-1.E+34  
"03-JAN-2022",44197.5,82,16.8274,5,-1.E+34  
"03-JAN-2022",44197.5,82.5,16.8274,5,-1.E+34  
"03-JAN-2022",44197.5,83,16.8274,5,-0.024198  
"03-JAN-2022",44197.5,83.5,16.8274,5,-0.103377  
"03-JAN-2022",44197.5,84,16.8274,5,-0.183323  
"03-JAN-2022",44197.5,81.5,17.178,5,-1.E+34  
"03-JAN-2022",44197.5,82,17.178,5,-1.E+34  
"03-JAN-2022",44197.5,82.5,17.178,5,-1.E+34  
"03-JAN-2022",44197.5,83,17.178,5,0.0414922  
"03-JAN-2022",44197.5,83.5,17.178,5,0.157464  
"03-JAN-2022",44197.5,84,17.178,5,0.0531844  
"03-JAN-2022",44197.5,81.5,17.5356,5,-1.E+34  
"03-JAN-2022",44197.5,82,17.5356,5,-1.E+34  
"03-JAN-2022",44197.5,82.5,17.5356,5,-1.E+34  
"03-JAN-2022",44197.5,83,17.5356,5,-1.E+34  
"03-JAN-2022",44197.5,83.5,17.5356,5,-1.E+34  
"03-JAN-2022",44197.5,84,17.5356,5,-0.0220339  
"03-JAN-2022",44197.5,81.5,17.9,5,-1.E+34  
"03-JAN-2022",44197.5,82,17.9,5,-1.E+34  
"03-JAN-2022",44197.5,82.5,17.9,5,-1.E+34  
"03-JAN-2022",44197.5,83,17.9,5,-1.E+34  
"03-JAN-2022",44197.5,83.5,17.9,5,-1.E+34  
"03-JAN-2022",44197.5,84,17.9,5,0.0531081  
"03-JAN-2022",44197.5,81.5,18.2715,5,-1.E+34  
"03-JAN-2022",44197.5,82,18.2715,5,-1.E+34  
"03-JAN-2022",44197.5,82.5,18.2715,5,-1.E+34  
"03-JAN-2022",44197.5,83,18.2715,5,-1.E+34  
"03-JAN-2022",44197.5,83.5,18.2715,5,-1.E+34  
"03-JAN-2022",44197.5,84,18.2715,5,-1.E+34  
"04-JAN-2022",44198.5,81.5,15.8162,5,-0.235845  
"04-JAN-2022",44198.5,82,15.8162,5,-0.355398  
"04-JAN-2022",44198.5,82.5,15.8162,5,-0.317068  
"04-JAN-2022",44198.5,83,15.8162,5,-0.294554  
"04-JAN-2022",44198.5,83.5,15.8162,5,-0.235012  
"04-JAN-2022",44198.5,84,15.8162,5,-0.157321  
"04-JAN-2022",44198.5,81.5,16.1466,5,-0.0623454  
"04-JAN-2022",44198.5,82,16.1466,5,-0.133722  
"04-JAN-2022",44198.5,82.5,16.1466,5,-0.25679  
"04-JAN-2022",44198.5,83,16.1466,5,-0.309123  
"04-JAN-2022",44198.5,83.5,16.1466,5,-0.311875  
"04-JAN-2022",44198.5,84,16.1466,5,-0.232447  
"04-JAN-2022",44198.5,81.5,16.4836,5,-1.E+34  
"04-JAN-2022",44198.5,82,16.4836,5,-1.E+34  
"04-JAN-2022",44198.5,82.5,16.4836,5,-0.117182  
"04-JAN-2022",44198.5,83,16.4836,5,-0.195553  
"04-JAN-2022",44198.5,83.5,16.4836,5,-0.308864  
"04-JAN-2022",44198.5,84,16.4836,5,-0.319812  
"04-JAN-2022",44198.5,81.5,16.8274,5,-1.E+34  
"04-JAN-2022",44198.5,82,16.8274,5,-1.E+34  
"04-JAN-2022",44198.5,82.5,16.8274,5,-1.E+34  
"04-JAN-2022",44198.5,83,16.8274,5,-0.0797668  
"04-JAN-2022",44198.5,83.5,16.8274,5,-0.149595  
"04-JAN-2022",44198.5,84,16.8274,5,-0.227991  
"04-JAN-2022",44198.5,81.5,17.178,5,-1.E+34  
"04-JAN-2022",44198.5,82,17.178,5,-1.E+34  
"04-JAN-2022",44198.5,82.5,17.178,5,-1.E+34  
"04-JAN-2022",44198.5,83,17.178,5,0.013582  
"04-JAN-2022",44198.5,83.5,17.178,5,0.13782  
"04-JAN-2022",44198.5,84,17.178,5,0.041798  
"04-JAN-2022",44198.5,81.5,17.5356,5,-1.E+34  
"04-JAN-2022",44198.5,82,17.5356,5,-1.E+34  
"04-JAN-2022",44198.5,82.5,17.5356,5,-1.E+34  
"04-JAN-2022",44198.5,83,17.5356,5,-1.E+34  
"04-JAN-2022",44198.5,83.5,17.5356,5,-1.E+34  
"04-JAN-2022",44198.5,84,17.5356,5,-0.0380886  
"04-JAN-2022",44198.5,81.5,17.9,5,-1.E+34  
"04-JAN-2022",44198.5,82,17.9,5,-1.E+34  
"04-JAN-2022",44198.5,82.5,17.9,5,-1.E+34  
"04-JAN-2022",44198.5,83,17.9,5,-1.E+34  
"04-JAN-2022",44198.5,83.5,17.9,5,-1.E+34  
"04-JAN-2022",44198.5,84,17.9,5,0.0574077  
"04-JAN-2022",44198.5,81.5,18.2715,5,-1.E+34  
"04-JAN-2022",44198.5,82,18.2715,5,-1.E+34  
"04-JAN-2022",44198.5,82.5,18.2715,5,-1.E+34  
"04-JAN-2022",44198.5,83,18.2715,5,-1.E+34  
"04-JAN-2022",44198.5,83.5,18.2715,5,-1.E+34  
"04-JAN-2022",44198.5,84,18.2715,5,-1.E+34  
"05-JAN-2022",44199.5,81.5,15.8162,5,-0.166695  
"05-JAN-2022",44199.5,82,15.8162,5,-0.24135  
"05-JAN-2022",44199.5,82.5,15.8162,5,-0.190465  
"05-JAN-2022",44199.5,83,15.8162,5,-0.176706  
"05-JAN-2022",44199.5,83.5,15.8162,5,-0.162717  
"05-JAN-2022",44199.5,84,15.8162,5,-0.0952923  
"05-JAN-2022",44199.5,81.5,16.1466,5,0.00699344  
"05-JAN-2022",44199.5,82,16.1466,5,-0.0390737  
"05-JAN-2022",44199.5,82.5,16.1466,5,-0.14694  
"05-JAN-2022",44199.5,83,16.1466,5,-0.184668  
"05-JAN-2022",44199.5,83.5,16.1466,5,-0.203174  
"05-JAN-2022",44199.5,84,16.1466,5,-0.171677  
"05-JAN-2022",44199.5,81.5,16.4836,5,-1.E+34  
"05-JAN-2022",44199.5,82,16.4836,5,-1.E+34  
"05-JAN-2022",44199.5,82.5,16.4836,5,-0.0305773  
"05-JAN-2022",44199.5,83,16.4836,5,-0.125839  
"05-JAN-2022",44199.5,83.5,16.4836,5,-0.224986  
"05-JAN-2022",44199.5,84,16.4836,5,-0.223143  
"05-JAN-2022",44199.5,81.5,16.8274,5,-1.E+34  
"05-JAN-2022",44199.5,82,16.8274,5,-1.E+34  
"05-JAN-2022",44199.5,82.5,16.8274,5,-1.E+34  
"05-JAN-2022",44199.5,83,16.8274,5,-0.0174323  
"05-JAN-2022",44199.5,83.5,16.8274,5,-0.0957647  
"05-JAN-2022",44199.5,84,16.8274,5,-0.168627  
"05-JAN-2022",44199.5,81.5,17.178,5,-1.E+34  
"05-JAN-2022",44199.5,82,17.178,5,-1.E+34  
"05-JAN-2022",44199.5,82.5,17.178,5,-1.E+34  
"05-JAN-2022",44199.5,83,17.178,5,0.044962  
"05-JAN-2022",44199.5,83.5,17.178,5,0.186246  
"05-JAN-2022",44199.5,84,17.178,5,0.0995333  
"05-JAN-2022",44199.5,81.5,17.5356,5,-1.E+34  
"05-JAN-2022",44199.5,82,17.5356,5,-1.E+34  
"05-JAN-2022",44199.5,82.5,17.5356,5,-1.E+34  
"05-JAN-2022",44199.5,83,17.5356,5,-1.E+34  
"05-JAN-2022",44199.5,83.5,17.5356,5,-1.E+34  
"05-JAN-2022",44199.5,84,17.5356,5,-0.0219178  
"05-JAN-2022",44199.5,81.5,17.9,5,-1.E+34  
"05-JAN-2022",44199.5,82,17.9,5,-1.E+34  
"05-JAN-2022",44199.5,82.5,17.9,5,-1.E+34  
"05-JAN-2022",44199.5,83,17.9,5,-1.E+34  
"05-JAN-2022",44199.5,83.5,17.9,5,-1.E+34  
"05-JAN-2022",44199.5,84,17.9,5,0.061611  
"05-JAN-2022",44199.5,81.5,18.2715,5,-1.E+34  
"05-JAN-2022",44199.5,82,18.2715,5,-1.E+34  
"05-JAN-2022",44199.5,82.5,18.2715,5,-1.E+34  
"05-JAN-2022",44199.5,83,18.2715,5,-1.E+34  
"05-JAN-2022",44199.5,83.5,18.2715,5,-1.E+34  
"05-JAN-2022",44199.5,84,18.2715,5,-1.E+34  
"06-JAN-2022",44200.5,81.5,15.8162,5,-0.268286  
"06-JAN-2022",44200.5,82,15.8162,5,-0.361046  
"06-JAN-2022",44200.5,82.5,15.8162,5,-0.296135  
"06-JAN-2022",44200.5,83,15.8162,5,-0.272627  
"06-JAN-2022",44200.5,83.5,15.8162,5,-0.219109  
"06-JAN-2022",44200.5,84,15.8162,5,-0.156722  
"06-JAN-2022",44200.5,81.5,16.1466,5,-0.0553924  
"06-JAN-2022",44200.5,82,16.1466,5,-0.138387  
"06-JAN-2022",44200.5,82.5,16.1466,5,-0.2356  
"06-JAN-2022",44200.5,83,16.1466,5,-0.263327  
"06-JAN-2022",44200.5,83.5,16.1466,5,-0.27701  
"06-JAN-2022",44200.5,84,16.1466,5,-0.228966  
"06-JAN-2022",44200.5,81.5,16.4836,5,-1.E+34  
"06-JAN-2022",44200.5,82,16.4836,5,-1.E+34  
"06-JAN-2022",44200.5,82.5,16.4836,5,-0.110493  
"06-JAN-2022",44200.5,83,16.4836,5,-0.178236  
"06-JAN-2022",44200.5,83.5,16.4836,5,-0.270158  
"06-JAN-2022",44200.5,84,16.4836,5,-0.276143  
"06-JAN-2022",44200.5,81.5,16.8274,5,-1.E+34  
"06-JAN-2022",44200.5,82,16.8274,5,-1.E+34  
"06-JAN-2022",44200.5,82.5,16.8274,5,-1.E+34  
"06-JAN-2022",44200.5,83,16.8274,5,-0.0532821  
"06-JAN-2022",44200.5,83.5,16.8274,5,-0.131919  
"06-JAN-2022",44200.5,84,16.8274,5,-0.192022  
"06-JAN-2022",44200.5,81.5,17.178,5,-1.E+34  
"06-JAN-2022",44200.5,82,17.178,5,-1.E+34  
"06-JAN-2022",44200.5,82.5,17.178,5,-1.E+34  
"06-JAN-2022",44200.5,83,17.178,5,0.0281905  
"06-JAN-2022",44200.5,83.5,17.178,5,0.194252  
"06-JAN-2022",44200.5,84,17.178,5,0.108222  
"06-JAN-2022",44200.5,81.5,17.5356,5,-1.E+34  
"06-JAN-2022",44200.5,82,17.5356,5,-1.E+34  
"06-JAN-2022",44200.5,82.5,17.5356,5,-1.E+34  
"06-JAN-2022",44200.5,83,17.5356,5,-1.E+34  
"06-JAN-2022",44200.5,83.5,17.5356,5,-1.E+34  
"06-JAN-2022",44200.5,84,17.5356,5,-0.0148873  
"06-JAN-2022",44200.5,81.5,17.9,5,-1.E+34  
"06-JAN-2022",44200.5,82,17.9,5,-1.E+34  
"06-JAN-2022",44200.5,82.5,17.9,5,-1.E+34  
"06-JAN-2022",44200.5,83,17.9,5,-1.E+34  
"06-JAN-2022",44200.5,83.5,17.9,5,-1.E+34  
"06-JAN-2022",44200.5,84,17.9,5,0.0794266  
"06-JAN-2022",44200.5,81.5,18.2715,5,-1.E+34  
"06-JAN-2022",44200.5,82,18.2715,5,-1.E+34  
"06-JAN-2022",44200.5,82.5,18.2715,5,-1.E+34  
"06-JAN-2022",44200.5,83,18.2715,5,-1.E+34  
"06-JAN-2022",44200.5,83.5,18.2715,5,-1.E+34  
"06-JAN-2022",44200.5,84,18.2715,5,-1.E+34  
"07-JAN-2022",44201.5,81.5,15.8162,5,-0.171265  
"07-JAN-2022",44201.5,82,15.8162,5,-0.244178  
"07-JAN-2022",44201.5,82.5,15.8162,5,-0.173158  
"07-JAN-2022",44201.5,83,15.8162,5,-0.149989  
"07-JAN-2022",44201.5,83.5,15.8162,5,-0.13321  
"07-JAN-2022",44201.5,84,15.8162,5,-0.083861  
"07-JAN-2022",44201.5,81.5,16.1466,5,0.00848821  
"07-JAN-2022",44201.5,82,16.1466,5,-0.0703608  
"07-JAN-2022",44201.5,82.5,16.1466,5,-0.166338  
"07-JAN-2022",44201.5,83,16.1466,5,-0.183399  
"07-JAN-2022",44201.5,83.5,16.1466,5,-0.199572  
"07-JAN-2022",44201.5,84,16.1466,5,-0.173919  
"07-JAN-2022",44201.5,81.5,16.4836,5,-1.E+34  
"07-JAN-2022",44201.5,82,16.4836,5,-1.E+34  
"07-JAN-2022",44201.5,82.5,16.4836,5,-0.0558795  
"07-JAN-2022",44201.5,83,16.4836,5,-0.132543  
"07-JAN-2022",44201.5,83.5,16.4836,5,-0.235575  
"07-JAN-2022",44201.5,84,16.4836,5,-0.24307  
"07-JAN-2022",44201.5,81.5,16.8274,5,-1.E+34  
"07-JAN-2022",44201.5,82,16.8274,5,-1.E+34  
"07-JAN-2022",44201.5,82.5,16.8274,5,-1.E+34  
"07-JAN-2022",44201.5,83,16.8274,5,-0.0474133  
"07-JAN-2022",44201.5,83.5,16.8274,5,-0.113108  
"07-JAN-2022",44201.5,84,16.8274,5,-0.185124  
"07-JAN-2022",44201.5,81.5,17.178,5,-1.E+34  
"07-JAN-2022",44201.5,82,17.178,5,-1.E+34  
"07-JAN-2022",44201.5,82.5,17.178,5,-1.E+34  
"07-JAN-2022",44201.5,83,17.178,5,0.0262448  
"07-JAN-2022",44201.5,83.5,17.178,5,0.205468  
"07-JAN-2022",44201.5,84,17.178,5,0.129451  
"07-JAN-2022",44201.5,81.5,17.5356,5,-1.E+34  
"07-JAN-2022",44201.5,82,17.5356,5,-1.E+34  
"07-JAN-2022",44201.5,82.5,17.5356,5,-1.E+34  
"07-JAN-2022",44201.5,83,17.5356,5,-1.E+34  
"07-JAN-2022",44201.5,83.5,17.5356,5,-1.E+34  
"07-JAN-2022",44201.5,84,17.5356,5,-0.015606  
"07-JAN-2022",44201.5,81.5,17.9,5,-1.E+34  
"07-JAN-2022",44201.5,82,17.9,5,-1.E+34  
"07-JAN-2022",44201.5,82.5,17.9,5,-1.E+34  
"07-JAN-2022",44201.5,83,17.9,5,-1.E+34  
"07-JAN-2022",44201.5,83.5,17.9,5,-1.E+34  
"07-JAN-2022",44201.5,84,17.9,5,0.0592373  
"07-JAN-2022",44201.5,81.5,18.2715,5,-1.E+34  
"07-JAN-2022",44201.5,82,18.2715,5,-1.E+34  
"07-JAN-2022",44201.5,82.5,18.2715,5,-1.E+34  
"07-JAN-2022",44201.5,83,18.2715,5,-1.E+34  
"07-JAN-2022",44201.5,83.5,18.2715,5,-1.E+34  
"07-JAN-2022",44201.5,84,18.2715,5,-1.E+34  
"08-JAN-2022",44202.5,81.5,15.8162,5,-0.233856  
"08-JAN-2022",44202.5,82,15.8162,5,-0.288518  
"08-JAN-2022",44202.5,82.5,15.8162,5,-0.196532  
"08-JAN-2022",44202.5,83,15.8162,5,-0.173846  
"08-JAN-2022",44202.5,83.5,15.8162,5,-0.134448  
"08-JAN-2022",44202.5,84,15.8162,5,-0.0862868  
"08-JAN-2022",44202.5,81.5,16.1466,5,-0.0307801  
"08-JAN-2022",44202.5,82,16.1466,5,-0.112373  
"08-JAN-2022",44202.5,82.5,16.1466,5,-0.179246  
"08-JAN-2022",44202.5,83,16.1466,5,-0.165481  
"08-JAN-2022",44202.5,83.5,16.1466,5,-0.178197  
"08-JAN-2022",44202.5,84,16.1466,5,-0.138208  
"08-JAN-2022",44202.5,81.5,16.4836,5,-1.E+34  
"08-JAN-2022",44202.5,82,16.4836,5,-1.E+34  
"08-JAN-2022",44202.5,82.5,16.4836,5,-0.0590582  
"08-JAN-2022",44202.5,83,16.4836,5,-0.113763  
"08-JAN-2022",44202.5,83.5,16.4836,5,-0.191167  
"08-JAN-2022",44202.5,84,16.4836,5,-0.198445  
"08-JAN-2022",44202.5,81.5,16.8274,5,-1.E+34  
"08-JAN-2022",44202.5,82,16.8274,5,-1.E+34  
"08-JAN-2022",44202.5,82.5,16.8274,5,-1.E+34  
"08-JAN-2022",44202.5,83,16.8274,5,-0.0262385  
"08-JAN-2022",44202.5,83.5,16.8274,5,-0.0885357  
"08-JAN-2022",44202.5,84,16.8274,5,-0.145233  
"08-JAN-2022",44202.5,81.5,17.178,5,-1.E+34  
"08-JAN-2022",44202.5,82,17.178,5,-1.E+34  
"08-JAN-2022",44202.5,82.5,17.178,5,-1.E+34  
"08-JAN-2022",44202.5,83,17.178,5,0.0639568  
"08-JAN-2022",44202.5,83.5,17.178,5,0.244915  
"08-JAN-2022",44202.5,84,17.178,5,0.170082  
"08-JAN-2022",44202.5,81.5,17.5356,5,-1.E+34  
"08-JAN-2022",44202.5,82,17.5356,5,-1.E+34  
"08-JAN-2022",44202.5,82.5,17.5356,5,-1.E+34  
"08-JAN-2022",44202.5,83,17.5356,5,-1.E+34  
"08-JAN-2022",44202.5,83.5,17.5356,5,-1.E+34  
"08-JAN-2022",44202.5,84,17.5356,5,0.00814175  
"08-JAN-2022",44202.5,81.5,17.9,5,-1.E+34  
"08-JAN-2022",44202.5,82,17.9,5,-1.E+34  
"08-JAN-2022",44202.5,82.5,17.9,5,-1.E+34  
"08-JAN-2022",44202.5,83,17.9,5,-1.E+34  
