Total Number of Records          17472.
             DATA SET: /home/las/datasets/godas/2022.nc
             X: 0.5 to 17472.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 01-JAN-1901 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: DEP is depth (meters)   BAD FLAG : -1.E+34
 Column  6: WT is vertical velocity T-points (m/sec)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,DEP,WT
"31-DEC-2021",44194.5,81.25,15.9798,10,2.65759E-07  
"31-DEC-2021",44194.5,81.75,15.9798,10,2.86018E-06  
"31-DEC-2021",44194.5,82.25,15.9798,10,3.13997E-06  
"31-DEC-2021",44194.5,82.75,15.9798,10,1.64982E-06  
"31-DEC-2021",44194.5,83.25,15.9798,10,-2.34821E-06  
"31-DEC-2021",44194.5,83.75,15.9798,10,-3.35282E-06  
"31-DEC-2021",44194.5,81.25,16.3134,10,-3.90978E-06  
"31-DEC-2021",44194.5,81.75,16.3134,10,1.51136E-06  
"31-DEC-2021",44194.5,82.25,16.3134,10,-3.82933E-06  
"31-DEC-2021",44194.5,82.75,16.3134,10,1.69033E-06  
"31-DEC-2021",44194.5,83.25,16.3134,10,3.88691E-06  
"31-DEC-2021",44194.5,83.75,16.3134,10,1.15505E-06  
"31-DEC-2021",44194.5,81.25,16.6538,10,-1.E+34  
"31-DEC-2021",44194.5,81.75,16.6538,10,-1.E+34  
"31-DEC-2021",44194.5,82.25,16.6538,10,-3.16105E-06  
"31-DEC-2021",44194.5,82.75,16.6538,10,-1.0345E-05  
"31-DEC-2021",44194.5,83.25,16.6538,10,2.95192E-06  
"31-DEC-2021",44194.5,83.75,16.6538,10,9.18243E-06  
"31-DEC-2021",44194.5,81.25,17.001,10,-1.E+34  
"31-DEC-2021",44194.5,81.75,17.001,10,-1.E+34  
"31-DEC-2021",44194.5,82.25,17.001,10,-1.E+34  
"31-DEC-2021",44194.5,82.75,17.001,10,-1.99503E-05  
"31-DEC-2021",44194.5,83.25,17.001,10,-2.75734E-06  
"31-DEC-2021",44194.5,83.75,17.001,10,9.94536E-06  
"31-DEC-2021",44194.5,81.25,17.3551,10,-1.E+34  
"31-DEC-2021",44194.5,81.75,17.3551,10,-1.E+34  
"31-DEC-2021",44194.5,82.25,17.3551,10,-1.E+34  
"31-DEC-2021",44194.5,82.75,17.3551,10,-1.00594E-05  
"31-DEC-2021",44194.5,83.25,17.3551,10,-7.05419E-07  
"31-DEC-2021",44194.5,83.75,17.3551,10,-2.94615E-06  
"31-DEC-2021",44194.5,81.25,17.716,10,-1.E+34  
"31-DEC-2021",44194.5,81.75,17.716,10,-1.E+34  
"31-DEC-2021",44194.5,82.25,17.716,10,-1.E+34  
"31-DEC-2021",44194.5,82.75,17.716,10,-1.E+34  
"31-DEC-2021",44194.5,83.25,17.716,10,-1.E+34  
"31-DEC-2021",44194.5,83.75,17.716,10,-1.43101E-05  
"31-DEC-2021",44194.5,81.25,18.0841,10,-1.E+34  
"31-DEC-2021",44194.5,81.75,18.0841,10,-1.E+34  
"31-DEC-2021",44194.5,82.25,18.0841,10,-1.E+34  
"31-DEC-2021",44194.5,82.75,18.0841,10,-1.E+34  
"31-DEC-2021",44194.5,83.25,18.0841,10,-1.E+34  
"31-DEC-2021",44194.5,83.75,18.0841,10,-3.69417E-06  
"31-DEC-2021",44194.5,81.25,18.459,10,-1.E+34  
"31-DEC-2021",44194.5,81.75,18.459,10,-1.E+34  
"31-DEC-2021",44194.5,82.25,18.459,10,-1.E+34  
"31-DEC-2021",44194.5,82.75,18.459,10,-1.E+34  
"31-DEC-2021",44194.5,83.25,18.459,10,-1.E+34  
"31-DEC-2021",44194.5,83.75,18.459,10,-1.E+34  
"01-JAN-2022",44195.5,81.25,15.9798,10,-2.01975E-05  
"01-JAN-2022",44195.5,81.75,15.9798,10,-1.87944E-06  
"01-JAN-2022",44195.5,82.25,15.9798,10,1.56129E-06  
"01-JAN-2022",44195.5,82.75,15.9798,10,-3.71784E-06  
"01-JAN-2022",44195.5,83.25,15.9798,10,-3.72728E-06  
"01-JAN-2022",44195.5,83.75,15.9798,10,2.37535E-06  
"01-JAN-2022",44195.5,81.25,16.3134,10,-2.01146E-05  
"01-JAN-2022",44195.5,81.75,16.3134,10,-2.44331E-05  
"01-JAN-2022",44195.5,82.25,16.3134,10,-2.4095E-05  
"01-JAN-2022",44195.5,82.75,16.3134,10,-4.74668E-06  
"01-JAN-2022",44195.5,83.25,16.3134,10,-4.50672E-06  
"01-JAN-2022",44195.5,83.75,16.3134,10,3.38028E-06  
"01-JAN-2022",44195.5,81.25,16.6538,10,-1.E+34  
"01-JAN-2022",44195.5,81.75,16.6538,10,-1.E+34  
"01-JAN-2022",44195.5,82.25,16.6538,10,-1.77558E-05  
"01-JAN-2022",44195.5,82.75,16.6538,10,-0.000023  
"01-JAN-2022",44195.5,83.25,16.6538,10,-5.93424E-06  
"01-JAN-2022",44195.5,83.75,16.6538,10,2.42597E-06  
"01-JAN-2022",44195.5,81.25,17.001,10,-1.E+34  
"01-JAN-2022",44195.5,81.75,17.001,10,-1.E+34  
"01-JAN-2022",44195.5,82.25,17.001,10,-1.E+34  
"01-JAN-2022",44195.5,82.75,17.001,10,-2.17712E-05  
"01-JAN-2022",44195.5,83.25,17.001,10,-6.49651E-06  
"01-JAN-2022",44195.5,83.75,17.001,10,2.25042E-06  
"01-JAN-2022",44195.5,81.25,17.3551,10,-1.E+34  
"01-JAN-2022",44195.5,81.75,17.3551,10,-1.E+34  
"01-JAN-2022",44195.5,82.25,17.3551,10,-1.E+34  
"01-JAN-2022",44195.5,82.75,17.3551,10,-1.25462E-05  
"01-JAN-2022",44195.5,83.25,17.3551,10,-1.20463E-05  
"01-JAN-2022",44195.5,83.75,17.3551,10,-7.07786E-06  
"01-JAN-2022",44195.5,81.25,17.716,10,-1.E+34  
"01-JAN-2022",44195.5,81.75,17.716,10,-1.E+34  
"01-JAN-2022",44195.5,82.25,17.716,10,-1.E+34  
"01-JAN-2022",44195.5,82.75,17.716,10,-1.E+34  
"01-JAN-2022",44195.5,83.25,17.716,10,-1.E+34  
"01-JAN-2022",44195.5,83.75,17.716,10,-1.14382E-05  
"01-JAN-2022",44195.5,81.25,18.0841,10,-1.E+34  
"01-JAN-2022",44195.5,81.75,18.0841,10,-1.E+34  
"01-JAN-2022",44195.5,82.25,18.0841,10,-1.E+34  
"01-JAN-2022",44195.5,82.75,18.0841,10,-1.E+34  
"01-JAN-2022",44195.5,83.25,18.0841,10,-1.E+34  
"01-JAN-2022",44195.5,83.75,18.0841,10,-5.62453E-06  
"01-JAN-2022",44195.5,81.25,18.459,10,-1.E+34  
"01-JAN-2022",44195.5,81.75,18.459,10,-1.E+34  
"01-JAN-2022",44195.5,82.25,18.459,10,-1.E+34  
"01-JAN-2022",44195.5,82.75,18.459,10,-1.E+34  
"01-JAN-2022",44195.5,83.25,18.459,10,-1.E+34  
"01-JAN-2022",44195.5,83.75,18.459,10,-1.E+34  
"02-JAN-2022",44196.5,81.25,15.9798,10,7.88622E-06  
"02-JAN-2022",44196.5,81.75,15.9798,10,1.03941E-05  
"02-JAN-2022",44196.5,82.25,15.9798,10,6.1351E-06  
"02-JAN-2022",44196.5,82.75,15.9798,10,5.89003E-06  
"02-JAN-2022",44196.5,83.25,15.9798,10,1.08884E-06  
"02-JAN-2022",44196.5,83.75,15.9798,10,-4.87927E-06  
"02-JAN-2022",44196.5,81.25,16.3134,10,-1.60337E-06  
"02-JAN-2022",44196.5,81.75,16.3134,10,1.18826E-05  
"02-JAN-2022",44196.5,82.25,16.3134,10,2.97517E-07  
"02-JAN-2022",44196.5,82.75,16.3134,10,6.29223E-06  
"02-JAN-2022",44196.5,83.25,16.3134,10,9.88314E-06  
"02-JAN-2022",44196.5,83.75,16.3134,10,3.83592E-06  
"02-JAN-2022",44196.5,81.25,16.6538,10,-1.E+34  
"02-JAN-2022",44196.5,81.75,16.6538,10,-1.E+34  
"02-JAN-2022",44196.5,82.25,16.6538,10,-3.9775E-06  
"02-JAN-2022",44196.5,82.75,16.6538,10,-8.14605E-06  
"02-JAN-2022",44196.5,83.25,16.6538,10,8.77158E-06  
"02-JAN-2022",44196.5,83.75,16.6538,10,1.48155E-05  
"02-JAN-2022",44196.5,81.25,17.001,10,-1.E+34  
"02-JAN-2022",44196.5,81.75,17.001,10,-1.E+34  
"02-JAN-2022",44196.5,82.25,17.001,10,-1.E+34  
"02-JAN-2022",44196.5,82.75,17.001,10,-1.5942E-05  
"02-JAN-2022",44196.5,83.25,17.001,10,1.13707E-06  
"02-JAN-2022",44196.5,83.75,17.001,10,1.37107E-05  
"02-JAN-2022",44196.5,81.25,17.3551,10,-1.E+34  
"02-JAN-2022",44196.5,81.75,17.3551,10,-1.E+34  
"02-JAN-2022",44196.5,82.25,17.3551,10,-1.E+34  
"02-JAN-2022",44196.5,82.75,17.3551,10,-5.79831E-06  
"02-JAN-2022",44196.5,83.25,17.3551,10,1.55017E-06  
"02-JAN-2022",44196.5,83.75,17.3551,10,-3.08837E-06  
"02-JAN-2022",44196.5,81.25,17.716,10,-1.E+34  
"02-JAN-2022",44196.5,81.75,17.716,10,-1.E+34  
"02-JAN-2022",44196.5,82.25,17.716,10,-1.E+34  
"02-JAN-2022",44196.5,82.75,17.716,10,-1.E+34  
"02-JAN-2022",44196.5,83.25,17.716,10,-1.E+34  
"02-JAN-2022",44196.5,83.75,17.716,10,-1.73847E-05  
"02-JAN-2022",44196.5,81.25,18.0841,10,-1.E+34  
"02-JAN-2022",44196.5,81.75,18.0841,10,-1.E+34  
"02-JAN-2022",44196.5,82.25,18.0841,10,-1.E+34  
"02-JAN-2022",44196.5,82.75,18.0841,10,-1.E+34  
"02-JAN-2022",44196.5,83.25,18.0841,10,-1.E+34  
"02-JAN-2022",44196.5,83.75,18.0841,10,-1.90353E-06  
"02-JAN-2022",44196.5,81.25,18.459,10,-1.E+34  
"02-JAN-2022",44196.5,81.75,18.459,10,-1.E+34  
"02-JAN-2022",44196.5,82.25,18.459,10,-1.E+34  
"02-JAN-2022",44196.5,82.75,18.459,10,-1.E+34  
"02-JAN-2022",44196.5,83.25,18.459,10,-1.E+34  
"02-JAN-2022",44196.5,83.75,18.459,10,-1.E+34  
"03-JAN-2022",44197.5,81.25,15.9798,10,-1.27622E-05  
"03-JAN-2022",44197.5,81.75,15.9798,10,4.10594E-06  
"03-JAN-2022",44197.5,82.25,15.9798,10,7.94658E-07  
"03-JAN-2022",44197.5,82.75,15.9798,10,-8.1524E-06  
"03-JAN-2022",44197.5,83.25,15.9798,10,-9.1668E-06  
"03-JAN-2022",44197.5,83.75,15.9798,10,-3.35563E-06  
"03-JAN-2022",44197.5,81.25,16.3134,10,-9.77536E-06  
"03-JAN-2022",44197.5,81.75,16.3134,10,-9.08875E-06  
"03-JAN-2022",44197.5,82.25,16.3134,10,-8.55175E-06  
"03-JAN-2022",44197.5,82.75,16.3134,10,-7.14071E-06  
"03-JAN-2022",44197.5,83.25,16.3134,10,-6.85964E-06  
"03-JAN-2022",44197.5,83.75,16.3134,10,8.66575E-07  
"03-JAN-2022",44197.5,81.25,16.6538,10,-1.E+34  
"03-JAN-2022",44197.5,81.75,16.6538,10,-1.E+34  
"03-JAN-2022",44197.5,82.25,16.6538,10,-6.86344E-06  
"03-JAN-2022",44197.5,82.75,16.6538,10,-1.04876E-05  
"03-JAN-2022",44197.5,83.25,16.6538,10,-3.22331E-06  
"03-JAN-2022",44197.5,83.75,16.6538,10,1.98292E-06  
"03-JAN-2022",44197.5,81.25,17.001,10,-1.E+34  
"03-JAN-2022",44197.5,81.75,17.001,10,-1.E+34  
"03-JAN-2022",44197.5,82.25,17.001,10,-1.E+34  
"03-JAN-2022",44197.5,82.75,17.001,10,-5.6214E-06  
"03-JAN-2022",44197.5,83.25,17.001,10,-9.65259E-07  
"03-JAN-2022",44197.5,83.75,17.001,10,7.59195E-06  
"03-JAN-2022",44197.5,81.25,17.3551,10,-1.E+34  
"03-JAN-2022",44197.5,81.75,17.3551,10,-1.E+34  
"03-JAN-2022",44197.5,82.25,17.3551,10,-1.E+34  
"03-JAN-2022",44197.5,82.75,17.3551,10,-6.75256E-07  
"03-JAN-2022",44197.5,83.25,17.3551,10,4.20679E-06  
"03-JAN-2022",44197.5,83.75,17.3551,10,-1.95582E-06  
"03-JAN-2022",44197.5,81.25,17.716,10,-1.E+34  
"03-JAN-2022",44197.5,81.75,17.716,10,-1.E+34  
"03-JAN-2022",44197.5,82.25,17.716,10,-1.E+34  
"03-JAN-2022",44197.5,82.75,17.716,10,-1.E+34  
"03-JAN-2022",44197.5,83.25,17.716,10,-1.E+34  
"03-JAN-2022",44197.5,83.75,17.716,10,-6.48152E-06  
"03-JAN-2022",44197.5,81.25,18.0841,10,-1.E+34  
"03-JAN-2022",44197.5,81.75,18.0841,10,-1.E+34  
"03-JAN-2022",44197.5,82.25,18.0841,10,-1.E+34  
"03-JAN-2022",44197.5,82.75,18.0841,10,-1.E+34  
"03-JAN-2022",44197.5,83.25,18.0841,10,-1.E+34  
"03-JAN-2022",44197.5,83.75,18.0841,10,6.90055E-06  
"03-JAN-2022",44197.5,81.25,18.459,10,-1.E+34  
"03-JAN-2022",44197.5,81.75,18.459,10,-1.E+34  
"03-JAN-2022",44197.5,82.25,18.459,10,-1.E+34  
"03-JAN-2022",44197.5,82.75,18.459,10,-1.E+34  
"03-JAN-2022",44197.5,83.25,18.459,10,-1.E+34  
"03-JAN-2022",44197.5,83.75,18.459,10,-1.E+34  
"04-JAN-2022",44198.5,81.25,15.9798,10,5.59522E-06  
"04-JAN-2022",44198.5,81.75,15.9798,10,1.13038E-05  
"04-JAN-2022",44198.5,82.25,15.9798,10,9.75674E-06  
"04-JAN-2022",44198.5,82.75,15.9798,10,7.18055E-06  
"04-JAN-2022",44198.5,83.25,15.9798,10,7.46075E-06  
"04-JAN-2022",44198.5,83.75,15.9798,10,6.07436E-06  
"04-JAN-2022",44198.5,81.25,16.3134,10,-1.44532E-06  
"04-JAN-2022",44198.5,81.75,16.3134,10,1.29411E-05  
"04-JAN-2022",44198.5,82.25,16.3134,10,-3.5029E-06  
"04-JAN-2022",44198.5,82.75,16.3134,10,6.1762E-06  
"04-JAN-2022",44198.5,83.25,16.3134,10,9.02269E-06  
"04-JAN-2022",44198.5,83.75,16.3134,10,1.00029E-05  
"04-JAN-2022",44198.5,81.25,16.6538,10,-1.E+34  
"04-JAN-2022",44198.5,81.75,16.6538,10,-1.E+34  
"04-JAN-2022",44198.5,82.25,16.6538,10,-1.0419E-05  
"04-JAN-2022",44198.5,82.75,16.6538,10,-7.28331E-06  
"04-JAN-2022",44198.5,83.25,16.6538,10,3.90981E-06  
"04-JAN-2022",44198.5,83.75,16.6538,10,9.36245E-06  
"04-JAN-2022",44198.5,81.25,17.001,10,-1.E+34  
"04-JAN-2022",44198.5,81.75,17.001,10,-1.E+34  
"04-JAN-2022",44198.5,82.25,17.001,10,-1.E+34  
"04-JAN-2022",44198.5,82.75,17.001,10,-1.34026E-05  
"04-JAN-2022",44198.5,83.25,17.001,10,3.29635E-06  
"04-JAN-2022",44198.5,83.75,17.001,10,1.09386E-05  
"04-JAN-2022",44198.5,81.25,17.3551,10,-1.E+34  
"04-JAN-2022",44198.5,81.75,17.3551,10,-1.E+34  
"04-JAN-2022",44198.5,82.25,17.3551,10,-1.E+34  
"04-JAN-2022",44198.5,82.75,17.3551,10,-5.24401E-06  
"04-JAN-2022",44198.5,83.25,17.3551,10,6.45218E-07  
"04-JAN-2022",44198.5,83.75,17.3551,10,-2.97117E-06  
"04-JAN-2022",44198.5,81.25,17.716,10,-1.E+34  
"04-JAN-2022",44198.5,81.75,17.716,10,-1.E+34  
"04-JAN-2022",44198.5,82.25,17.716,10,-1.E+34  
"04-JAN-2022",44198.5,82.75,17.716,10,-1.E+34  
"04-JAN-2022",44198.5,83.25,17.716,10,-1.E+34  
"04-JAN-2022",44198.5,83.75,17.716,10,-7.20668E-06  
"04-JAN-2022",44198.5,81.25,18.0841,10,-1.E+34  
"04-JAN-2022",44198.5,81.75,18.0841,10,-1.E+34  
"04-JAN-2022",44198.5,82.25,18.0841,10,-1.E+34  
"04-JAN-2022",44198.5,82.75,18.0841,10,-1.E+34  
"04-JAN-2022",44198.5,83.25,18.0841,10,-1.E+34  
"04-JAN-2022",44198.5,83.75,18.0841,10,1.64354E-06  
"04-JAN-2022",44198.5,81.25,18.459,10,-1.E+34  
"04-JAN-2022",44198.5,81.75,18.459,10,-1.E+34  
"04-JAN-2022",44198.5,82.25,18.459,10,-1.E+34  
"04-JAN-2022",44198.5,82.75,18.459,10,-1.E+34  
"04-JAN-2022",44198.5,83.25,18.459,10,-1.E+34  
"04-JAN-2022",44198.5,83.75,18.459,10,-1.E+34  
"05-JAN-2022",44199.5,81.25,15.9798,10,-3.63368E-06  
"05-JAN-2022",44199.5,81.75,15.9798,10,5.4493E-06  
"05-JAN-2022",44199.5,82.25,15.9798,10,-2.93206E-06  
"05-JAN-2022",44199.5,82.75,15.9798,10,-1.04442E-05  
"05-JAN-2022",44199.5,83.25,15.9798,10,-1.18454E-05  
"05-JAN-2022",44199.5,83.75,15.9798,10,-7.64781E-06  
"05-JAN-2022",44199.5,81.25,16.3134,10,-9.51422E-07  
"05-JAN-2022",44199.5,81.75,16.3134,10,2.91672E-06  
"05-JAN-2022",44199.5,82.25,16.3134,10,-4.14048E-06  
"05-JAN-2022",44199.5,82.75,16.3134,10,-4.07147E-06  
"05-JAN-2022",44199.5,83.25,16.3134,10,-3.12247E-06  
"05-JAN-2022",44199.5,83.75,16.3134,10,-3.47983E-06  
"05-JAN-2022",44199.5,81.25,16.6538,10,-1.E+34  
"05-JAN-2022",44199.5,81.75,16.6538,10,-1.E+34  
"05-JAN-2022",44199.5,82.25,16.6538,10,-5.36408E-07  
"05-JAN-2022",44199.5,82.75,16.6538,10,-1.53006E-06  
"05-JAN-2022",44199.5,83.25,16.6538,10,1.85844E-06  
"05-JAN-2022",44199.5,83.75,16.6538,10,5.39003E-06  
"05-JAN-2022",44199.5,81.25,17.001,10,-1.E+34  
"05-JAN-2022",44199.5,81.75,17.001,10,-1.E+34  
"05-JAN-2022",44199.5,82.25,17.001,10,-1.E+34  
"05-JAN-2022",44199.5,82.75,17.001,10,-5.11363E-06  
"05-JAN-2022",44199.5,83.25,17.001,10,1.85801E-06  
"05-JAN-2022",44199.5,83.75,17.001,10,1.36419E-05  
"05-JAN-2022",44199.5,81.25,17.3551,10,-1.E+34  
"05-JAN-2022",44199.5,81.75,17.3551,10,-1.E+34  
"05-JAN-2022",44199.5,82.25,17.3551,10,-1.E+34  
"05-JAN-2022",44199.5,82.75,17.3551,10,-2.6233E-07  
"05-JAN-2022",44199.5,83.25,17.3551,10,6.00945E-06  
"05-JAN-2022",44199.5,83.75,17.3551,10,9.56591E-07  
"05-JAN-2022",44199.5,81.25,17.716,10,-1.E+34  
"05-JAN-2022",44199.5,81.75,17.716,10,-1.E+34  
"05-JAN-2022",44199.5,82.25,17.716,10,-1.E+34  
"05-JAN-2022",44199.5,82.75,17.716,10,-1.E+34  
"05-JAN-2022",44199.5,83.25,17.716,10,-1.E+34  
"05-JAN-2022",44199.5,83.75,17.716,10,-5.70878E-06  
"05-JAN-2022",44199.5,81.25,18.0841,10,-1.E+34  
"05-JAN-2022",44199.5,81.75,18.0841,10,-1.E+34  
"05-JAN-2022",44199.5,82.25,18.0841,10,-1.E+34  
"05-JAN-2022",44199.5,82.75,18.0841,10,-1.E+34  
"05-JAN-2022",44199.5,83.25,18.0841,10,-1.E+34  
"05-JAN-2022",44199.5,83.75,18.0841,10,3.22919E-06  
"05-JAN-2022",44199.5,81.25,18.459,10,-1.E+34  
"05-JAN-2022",44199.5,81.75,18.459,10,-1.E+34  
"05-JAN-2022",44199.5,82.25,18.459,10,-1.E+34  
"05-JAN-2022",44199.5,82.75,18.459,10,-1.E+34  
"05-JAN-2022",44199.5,83.25,18.459,10,-1.E+34  
"05-JAN-2022",44199.5,83.75,18.459,10,-1.E+34  
"06-JAN-2022",44200.5,81.25,15.9798,10,1.38081E-06  
"06-JAN-2022",44200.5,81.75,15.9798,10,1.04301E-05  
"06-JAN-2022",44200.5,82.25,15.9798,10,1.03963E-05  
"06-JAN-2022",44200.5,82.75,15.9798,10,5.73014E-06  
"06-JAN-2022",44200.5,83.25,15.9798,10,6.97931E-06  
"06-JAN-2022",44200.5,83.75,15.9798,10,3.987E-06  
"06-JAN-2022",44200.5,81.25,16.3134,10,-3.14141E-06  
"06-JAN-2022",44200.5,81.75,16.3134,10,4.84061E-06  
"06-JAN-2022",44200.5,82.25,16.3134,10,-9.0841E-06  
"06-JAN-2022",44200.5,82.75,16.3134,10,1.03069E-06  
"06-JAN-2022",44200.5,83.25,16.3134,10,3.25925E-06  
"06-JAN-2022",44200.5,83.75,16.3134,10,6.11162E-06  
"06-JAN-2022",44200.5,81.25,16.6538,10,-1.E+34  
"06-JAN-2022",44200.5,81.75,16.6538,10,-1.E+34  
"06-JAN-2022",44200.5,82.25,16.6538,10,-9.81367E-06  
"06-JAN-2022",44200.5,82.75,16.6538,10,-4.18987E-06  
"06-JAN-2022",44200.5,83.25,16.6538,10,1.51965E-06  
"06-JAN-2022",44200.5,83.75,16.6538,10,4.94675E-06  
"06-JAN-2022",44200.5,81.25,17.001,10,-1.E+34  
"06-JAN-2022",44200.5,81.75,17.001,10,-1.E+34  
"06-JAN-2022",44200.5,82.25,17.001,10,-1.E+34  
"06-JAN-2022",44200.5,82.75,17.001,10,-1.23137E-05  
"06-JAN-2022",44200.5,83.25,17.001,10,5.88728E-07  
"06-JAN-2022",44200.5,83.75,17.001,10,1.13492E-05  
"06-JAN-2022",44200.5,81.25,17.3551,10,-1.E+34  
"06-JAN-2022",44200.5,81.75,17.3551,10,-1.E+34  
"06-JAN-2022",44200.5,82.25,17.3551,10,-1.E+34  
"06-JAN-2022",44200.5,82.75,17.3551,10,-4.50509E-06  
"06-JAN-2022",44200.5,83.25,17.3551,10,3.15316E-06  
"06-JAN-2022",44200.5,83.75,17.3551,10,-8.14767E-07  
"06-JAN-2022",44200.5,81.25,17.716,10,-1.E+34  
"06-JAN-2022",44200.5,81.75,17.716,10,-1.E+34  
"06-JAN-2022",44200.5,82.25,17.716,10,-1.E+34  
"06-JAN-2022",44200.5,82.75,17.716,10,-1.E+34  
"06-JAN-2022",44200.5,83.25,17.716,10,-1.E+34  
"06-JAN-2022",44200.5,83.75,17.716,10,-5.39364E-06  
"06-JAN-2022",44200.5,81.25,18.0841,10,-1.E+34  
"06-JAN-2022",44200.5,81.75,18.0841,10,-1.E+34  
"06-JAN-2022",44200.5,82.25,18.0841,10,-1.E+34  
"06-JAN-2022",44200.5,82.75,18.0841,10,-1.E+34  
"06-JAN-2022",44200.5,83.25,18.0841,10,-1.E+34  
"06-JAN-2022",44200.5,83.75,18.0841,10,2.83756E-06  
"06-JAN-2022",44200.5,81.25,18.459,10,-1.E+34  
"06-JAN-2022",44200.5,81.75,18.459,10,-1.E+34  
"06-JAN-2022",44200.5,82.25,18.459,10,-1.E+34  
"06-JAN-2022",44200.5,82.75,18.459,10,-1.E+34  
"06-JAN-2022",44200.5,83.25,18.459,10,-1.E+34  
"06-JAN-2022",44200.5,83.75,18.459,10,-1.E+34  
"07-JAN-2022",44201.5,81.25,15.9798,10,1.48735E-06  
"07-JAN-2022",44201.5,81.75,15.9798,10,5.58115E-06  
"07-JAN-2022",44201.5,82.25,15.9798,10,-3.56646E-06  
"07-JAN-2022",44201.5,82.75,15.9798,10,-1.23163E-05  
"07-JAN-2022",44201.5,83.25,15.9798,10,-1.02466E-05  
"07-JAN-2022",44201.5,83.75,15.9798,10,-8.13184E-06  
"07-JAN-2022",44201.5,81.25,16.3134,10,2.56485E-06  
"07-JAN-2022",44201.5,81.75,16.3134,10,7.22997E-06  
"07-JAN-2022",44201.5,82.25,16.3134,10,-3.21226E-06  
"07-JAN-2022",44201.5,82.75,16.3134,10,-2.88946E-06  
"07-JAN-2022",44201.5,83.25,16.3134,10,-2.98988E-06  
"07-JAN-2022",44201.5,83.75,16.3134,10,-1.2871E-06  
"07-JAN-2022",44201.5,81.25,16.6538,10,-1.E+34  
"07-JAN-2022",44201.5,81.75,16.6538,10,-1.E+34  
"07-JAN-2022",44201.5,82.25,16.6538,10,4.18885E-06  
"07-JAN-2022",44201.5,82.75,16.6538,10,2.78053E-06  
"07-JAN-2022",44201.5,83.25,16.6538,10,8.99424E-07  
"07-JAN-2022",44201.5,83.75,16.6538,10,6.10336E-06  
"07-JAN-2022",44201.5,81.25,17.001,10,-1.E+34  
"07-JAN-2022",44201.5,81.75,17.001,10,-1.E+34  
"07-JAN-2022",44201.5,82.25,17.001,10,-1.E+34  
"07-JAN-2022",44201.5,82.75,17.001,10,-1.0437E-05  
"07-JAN-2022",44201.5,83.25,17.001,10,6.13724E-06  
"07-JAN-2022",44201.5,83.75,17.001,10,1.389E-05  
"07-JAN-2022",44201.5,81.25,17.3551,10,-1.E+34  
"07-JAN-2022",44201.5,81.75,17.3551,10,-1.E+34  
"07-JAN-2022",44201.5,82.25,17.3551,10,-1.E+34  
"07-JAN-2022",44201.5,82.75,17.3551,10,-1.23039E-06  
"07-JAN-2022",44201.5,83.25,17.3551,10,7.7797E-06  
"07-JAN-2022",44201.5,83.75,17.3551,10,8.51545E-07  
"07-JAN-2022",44201.5,81.25,17.716,10,-1.E+34  
"07-JAN-2022",44201.5,81.75,17.716,10,-1.E+34  
"07-JAN-2022",44201.5,82.25,17.716,10,-1.E+34  
"07-JAN-2022",44201.5,82.75,17.716,10,-1.E+34  
"07-JAN-2022",44201.5,83.25,17.716,10,-1.E+34  
"07-JAN-2022",44201.5,83.75,17.716,10,-6.70654E-06  
"07-JAN-2022",44201.5,81.25,18.0841,10,-1.E+34  
"07-JAN-2022",44201.5,81.75,18.0841,10,-1.E+34  
"07-JAN-2022",44201.5,82.25,18.0841,10,-1.E+34  
"07-JAN-2022",44201.5,82.75,18.0841,10,-1.E+34  
"07-JAN-2022",44201.5,83.25,18.0841,10,-1.E+34  
"07-JAN-2022",44201.5,83.75,18.0841,10,-1.86548E-06  
"07-JAN-2022",44201.5,81.25,18.459,10,-1.E+34  
"07-JAN-2022",44201.5,81.75,18.459,10,-1.E+34  
"07-JAN-2022",44201.5,82.25,18.459,10,-1.E+34  
"07-JAN-2022",44201.5,82.75,18.459,10,-1.E+34  
"07-JAN-2022",44201.5,83.25,18.459,10,-1.E+34  
"07-JAN-2022",44201.5,83.75,18.459,10,-1.E+34  
"08-JAN-2022",44202.5,81.25,15.9798,10,3.91963E-07  
"08-JAN-2022",44202.5,81.75,15.9798,10,7.48697E-06  
"08-JAN-2022",44202.5,82.25,15.9798,10,8.08839E-06  
"08-JAN-2022",44202.5,82.75,15.9798,10,8.97756E-07  
"08-JAN-2022",44202.5,83.25,15.9798,10,4.70213E-07  
"08-JAN-2022",44202.5,83.75,15.9798,10,2.91931E-06  
"08-JAN-2022",44202.5,81.25,16.3134,10,-2.26974E-06  
"08-JAN-2022",44202.5,81.75,16.3134,10,1.46473E-06  
"08-JAN-2022",44202.5,82.25,16.3134,10,-6.35408E-06  
"08-JAN-2022",44202.5,82.75,16.3134,10,2.46926E-06  
"08-JAN-2022",44202.5,83.25,16.3134,10,1.05337E-06  
"08-JAN-2022",44202.5,83.75,16.3134,10,-9.08367E-07  
"08-JAN-2022",44202.5,81.25,16.6538,10,-1.E+34  
"08-JAN-2022",44202.5,81.75,16.6538,10,-1.E+34  
