Total Number of Records          17472.
             DATA SET: /home/las/datasets/godas/2022.nc
             X: 0.5 to 17472.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 01-JAN-1901 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: ETA_T is surface height on T cells (meter)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,ETA_T
"31-DEC-2021",44194.5,81.25,15.9798,0.714047  
"31-DEC-2021",44194.5,81.75,15.9798,0.703888  
"31-DEC-2021",44194.5,82.25,15.9798,0.675945  
"31-DEC-2021",44194.5,82.75,15.9798,0.666561  
"31-DEC-2021",44194.5,83.25,15.9798,0.655182  
"31-DEC-2021",44194.5,83.75,15.9798,0.602466  
"31-DEC-2021",44194.5,81.25,16.3134,0.721345  
"31-DEC-2021",44194.5,81.75,16.3134,0.716002  
"31-DEC-2021",44194.5,82.25,16.3134,0.699706  
"31-DEC-2021",44194.5,82.75,16.3134,0.70589  
"31-DEC-2021",44194.5,83.25,16.3134,0.709489  
"31-DEC-2021",44194.5,83.75,16.3134,0.677498  
"31-DEC-2021",44194.5,81.25,16.6538,-1.E+34  
"31-DEC-2021",44194.5,81.75,16.6538,-1.E+34  
"31-DEC-2021",44194.5,82.25,16.6538,0.721692  
"31-DEC-2021",44194.5,82.75,16.6538,0.70951  
"31-DEC-2021",44194.5,83.25,16.6538,0.748221  
"31-DEC-2021",44194.5,83.75,16.6538,0.739323  
"31-DEC-2021",44194.5,81.25,17.001,-1.E+34  
"31-DEC-2021",44194.5,81.75,17.001,-1.E+34  
"31-DEC-2021",44194.5,82.25,17.001,-1.E+34  
"31-DEC-2021",44194.5,82.75,17.001,0.724883  
"31-DEC-2021",44194.5,83.25,17.001,0.736241  
"31-DEC-2021",44194.5,83.75,17.001,0.778897  
"31-DEC-2021",44194.5,81.25,17.3551,-1.E+34  
"31-DEC-2021",44194.5,81.75,17.3551,-1.E+34  
"31-DEC-2021",44194.5,82.25,17.3551,-1.E+34  
"31-DEC-2021",44194.5,82.75,17.3551,0.720939  
"31-DEC-2021",44194.5,83.25,17.3551,0.725317  
"31-DEC-2021",44194.5,83.75,17.3551,0.74302  
"31-DEC-2021",44194.5,81.25,17.716,-1.E+34  
"31-DEC-2021",44194.5,81.75,17.716,-1.E+34  
"31-DEC-2021",44194.5,82.25,17.716,-1.E+34  
"31-DEC-2021",44194.5,82.75,17.716,-1.E+34  
"31-DEC-2021",44194.5,83.25,17.716,-1.E+34  
"31-DEC-2021",44194.5,83.75,17.716,0.72653  
"31-DEC-2021",44194.5,81.25,18.0841,-1.E+34  
"31-DEC-2021",44194.5,81.75,18.0841,-1.E+34  
"31-DEC-2021",44194.5,82.25,18.0841,-1.E+34  
"31-DEC-2021",44194.5,82.75,18.0841,-1.E+34  
"31-DEC-2021",44194.5,83.25,18.0841,-1.E+34  
"31-DEC-2021",44194.5,83.75,18.0841,0.721654  
"31-DEC-2021",44194.5,81.25,18.459,-1.E+34  
"31-DEC-2021",44194.5,81.75,18.459,-1.E+34  
"31-DEC-2021",44194.5,82.25,18.459,-1.E+34  
"31-DEC-2021",44194.5,82.75,18.459,-1.E+34  
"31-DEC-2021",44194.5,83.25,18.459,-1.E+34  
"31-DEC-2021",44194.5,83.75,18.459,-1.E+34  
"01-JAN-2022",44195.5,81.25,15.9798,0.705242  
"01-JAN-2022",44195.5,81.75,15.9798,0.688217  
"01-JAN-2022",44195.5,82.25,15.9798,0.661434  
"01-JAN-2022",44195.5,82.75,15.9798,0.64988  
"01-JAN-2022",44195.5,83.25,15.9798,0.635241  
"01-JAN-2022",44195.5,83.75,15.9798,0.582433  
"01-JAN-2022",44195.5,81.25,16.3134,0.711127  
"01-JAN-2022",44195.5,81.75,16.3134,0.707973  
"01-JAN-2022",44195.5,82.25,16.3134,0.686402  
"01-JAN-2022",44195.5,82.75,16.3134,0.691625  
"01-JAN-2022",44195.5,83.25,16.3134,0.691201  
"01-JAN-2022",44195.5,83.75,16.3134,0.654934  
"01-JAN-2022",44195.5,81.25,16.6538,-1.E+34  
"01-JAN-2022",44195.5,81.75,16.6538,-1.E+34  
"01-JAN-2022",44195.5,82.25,16.6538,0.713832  
"01-JAN-2022",44195.5,82.75,16.6538,0.696397  
"01-JAN-2022",44195.5,83.25,16.6538,0.731695  
"01-JAN-2022",44195.5,83.75,16.6538,0.71956  
"01-JAN-2022",44195.5,81.25,17.001,-1.E+34  
"01-JAN-2022",44195.5,81.75,17.001,-1.E+34  
"01-JAN-2022",44195.5,82.25,17.001,-1.E+34  
"01-JAN-2022",44195.5,82.75,17.001,0.711998  
"01-JAN-2022",44195.5,83.25,17.001,0.718978  
"01-JAN-2022",44195.5,83.75,17.001,0.762464  
"01-JAN-2022",44195.5,81.25,17.3551,-1.E+34  
"01-JAN-2022",44195.5,81.75,17.3551,-1.E+34  
"01-JAN-2022",44195.5,82.25,17.3551,-1.E+34  
"01-JAN-2022",44195.5,82.75,17.3551,0.715342  
"01-JAN-2022",44195.5,83.25,17.3551,0.712481  
"01-JAN-2022",44195.5,83.75,17.3551,0.727996  
"01-JAN-2022",44195.5,81.25,17.716,-1.E+34  
"01-JAN-2022",44195.5,81.75,17.716,-1.E+34  
"01-JAN-2022",44195.5,82.25,17.716,-1.E+34  
"01-JAN-2022",44195.5,82.75,17.716,-1.E+34  
"01-JAN-2022",44195.5,83.25,17.716,-1.E+34  
"01-JAN-2022",44195.5,83.75,17.716,0.715767  
"01-JAN-2022",44195.5,81.25,18.0841,-1.E+34  
"01-JAN-2022",44195.5,81.75,18.0841,-1.E+34  
"01-JAN-2022",44195.5,82.25,18.0841,-1.E+34  
"01-JAN-2022",44195.5,82.75,18.0841,-1.E+34  
"01-JAN-2022",44195.5,83.25,18.0841,-1.E+34  
"01-JAN-2022",44195.5,83.75,18.0841,0.706848  
"01-JAN-2022",44195.5,81.25,18.459,-1.E+34  
"01-JAN-2022",44195.5,81.75,18.459,-1.E+34  
"01-JAN-2022",44195.5,82.25,18.459,-1.E+34  
"01-JAN-2022",44195.5,82.75,18.459,-1.E+34  
"01-JAN-2022",44195.5,83.25,18.459,-1.E+34  
"01-JAN-2022",44195.5,83.75,18.459,-1.E+34  
"02-JAN-2022",44196.5,81.25,15.9798,0.702146  
"02-JAN-2022",44196.5,81.75,15.9798,0.691805  
"02-JAN-2022",44196.5,82.25,15.9798,0.662365  
"02-JAN-2022",44196.5,82.75,15.9798,0.653568  
"02-JAN-2022",44196.5,83.25,15.9798,0.639283  
"02-JAN-2022",44196.5,83.75,15.9798,0.588952  
"02-JAN-2022",44196.5,81.25,16.3134,0.710999  
"02-JAN-2022",44196.5,81.75,16.3134,0.704516  
"02-JAN-2022",44196.5,82.25,16.3134,0.690295  
"02-JAN-2022",44196.5,82.75,16.3134,0.696615  
"02-JAN-2022",44196.5,83.25,16.3134,0.695499  
"02-JAN-2022",44196.5,83.75,16.3134,0.65905  
"02-JAN-2022",44196.5,81.25,16.6538,-1.E+34  
"02-JAN-2022",44196.5,81.75,16.6538,-1.E+34  
"02-JAN-2022",44196.5,82.25,16.6538,0.704533  
"02-JAN-2022",44196.5,82.75,16.6538,0.703316  
"02-JAN-2022",44196.5,83.25,16.6538,0.73703  
"02-JAN-2022",44196.5,83.75,16.6538,0.724896  
"02-JAN-2022",44196.5,81.25,17.001,-1.E+34  
"02-JAN-2022",44196.5,81.75,17.001,-1.E+34  
"02-JAN-2022",44196.5,82.25,17.001,-1.E+34  
"02-JAN-2022",44196.5,82.75,17.001,0.710217  
"02-JAN-2022",44196.5,83.25,17.001,0.727268  
"02-JAN-2022",44196.5,83.75,17.001,0.767023  
"02-JAN-2022",44196.5,81.25,17.3551,-1.E+34  
"02-JAN-2022",44196.5,81.75,17.3551,-1.E+34  
"02-JAN-2022",44196.5,82.25,17.3551,-1.E+34  
"02-JAN-2022",44196.5,82.75,17.3551,0.711464  
"02-JAN-2022",44196.5,83.25,17.3551,0.70826  
"02-JAN-2022",44196.5,83.75,17.3551,0.728968  
"02-JAN-2022",44196.5,81.25,17.716,-1.E+34  
"02-JAN-2022",44196.5,81.75,17.716,-1.E+34  
"02-JAN-2022",44196.5,82.25,17.716,-1.E+34  
"02-JAN-2022",44196.5,82.75,17.716,-1.E+34  
"02-JAN-2022",44196.5,83.25,17.716,-1.E+34  
"02-JAN-2022",44196.5,83.75,17.716,0.699115  
"02-JAN-2022",44196.5,81.25,18.0841,-1.E+34  
"02-JAN-2022",44196.5,81.75,18.0841,-1.E+34  
"02-JAN-2022",44196.5,82.25,18.0841,-1.E+34  
"02-JAN-2022",44196.5,82.75,18.0841,-1.E+34  
"02-JAN-2022",44196.5,83.25,18.0841,-1.E+34  
"02-JAN-2022",44196.5,83.75,18.0841,0.700142  
"02-JAN-2022",44196.5,81.25,18.459,-1.E+34  
"02-JAN-2022",44196.5,81.75,18.459,-1.E+34  
"02-JAN-2022",44196.5,82.25,18.459,-1.E+34  
"02-JAN-2022",44196.5,82.75,18.459,-1.E+34  
"02-JAN-2022",44196.5,83.25,18.459,-1.E+34  
"02-JAN-2022",44196.5,83.75,18.459,-1.E+34  
"03-JAN-2022",44197.5,81.25,15.9798,0.689169  
"03-JAN-2022",44197.5,81.75,15.9798,0.676992  
"03-JAN-2022",44197.5,82.25,15.9798,0.650342  
"03-JAN-2022",44197.5,82.75,15.9798,0.640723  
"03-JAN-2022",44197.5,83.25,15.9798,0.627432  
"03-JAN-2022",44197.5,83.75,15.9798,0.578764  
"03-JAN-2022",44197.5,81.25,16.3134,0.699726  
"03-JAN-2022",44197.5,81.75,16.3134,0.691724  
"03-JAN-2022",44197.5,82.25,16.3134,0.674988  
"03-JAN-2022",44197.5,82.75,16.3134,0.68547  
"03-JAN-2022",44197.5,83.25,16.3134,0.68165  
"03-JAN-2022",44197.5,83.75,16.3134,0.64812  
"03-JAN-2022",44197.5,81.25,16.6538,-1.E+34  
"03-JAN-2022",44197.5,81.75,16.6538,-1.E+34  
"03-JAN-2022",44197.5,82.25,16.6538,0.691165  
"03-JAN-2022",44197.5,82.75,16.6538,0.689552  
"03-JAN-2022",44197.5,83.25,16.6538,0.72608  
"03-JAN-2022",44197.5,83.75,16.6538,0.711128  
"03-JAN-2022",44197.5,81.25,17.001,-1.E+34  
"03-JAN-2022",44197.5,81.75,17.001,-1.E+34  
"03-JAN-2022",44197.5,82.25,17.001,-1.E+34  
"03-JAN-2022",44197.5,82.75,17.001,0.691079  
"03-JAN-2022",44197.5,83.25,17.001,0.715379  
"03-JAN-2022",44197.5,83.75,17.001,0.757573  
"03-JAN-2022",44197.5,81.25,17.3551,-1.E+34  
"03-JAN-2022",44197.5,81.75,17.3551,-1.E+34  
"03-JAN-2022",44197.5,82.25,17.3551,-1.E+34  
"03-JAN-2022",44197.5,82.75,17.3551,0.692776  
"03-JAN-2022",44197.5,83.25,17.3551,0.687502  
"03-JAN-2022",44197.5,83.75,17.3551,0.710904  
"03-JAN-2022",44197.5,81.25,17.716,-1.E+34  
"03-JAN-2022",44197.5,81.75,17.716,-1.E+34  
"03-JAN-2022",44197.5,82.25,17.716,-1.E+34  
"03-JAN-2022",44197.5,82.75,17.716,-1.E+34  
"03-JAN-2022",44197.5,83.25,17.716,-1.E+34  
"03-JAN-2022",44197.5,83.75,17.716,0.691173  
"03-JAN-2022",44197.5,81.25,18.0841,-1.E+34  
"03-JAN-2022",44197.5,81.75,18.0841,-1.E+34  
"03-JAN-2022",44197.5,82.25,18.0841,-1.E+34  
"03-JAN-2022",44197.5,82.75,18.0841,-1.E+34  
"03-JAN-2022",44197.5,83.25,18.0841,-1.E+34  
"03-JAN-2022",44197.5,83.75,18.0841,0.681751  
"03-JAN-2022",44197.5,81.25,18.459,-1.E+34  
"03-JAN-2022",44197.5,81.75,18.459,-1.E+34  
"03-JAN-2022",44197.5,82.25,18.459,-1.E+34  
"03-JAN-2022",44197.5,82.75,18.459,-1.E+34  
"03-JAN-2022",44197.5,83.25,18.459,-1.E+34  
"03-JAN-2022",44197.5,83.75,18.459,-1.E+34  
"04-JAN-2022",44198.5,81.25,15.9798,0.692302  
"04-JAN-2022",44198.5,81.75,15.9798,0.686929  
"04-JAN-2022",44198.5,82.25,15.9798,0.660302  
"04-JAN-2022",44198.5,82.75,15.9798,0.654957  
"04-JAN-2022",44198.5,83.25,15.9798,0.640598  
"04-JAN-2022",44198.5,83.75,15.9798,0.597178  
"04-JAN-2022",44198.5,81.25,16.3134,0.703067  
"04-JAN-2022",44198.5,81.75,16.3134,0.691839  
"04-JAN-2022",44198.5,82.25,16.3134,0.683442  
"04-JAN-2022",44198.5,82.75,16.3134,0.69857  
"04-JAN-2022",44198.5,83.25,16.3134,0.695907  
"04-JAN-2022",44198.5,83.75,16.3134,0.661831  
"04-JAN-2022",44198.5,81.25,16.6538,-1.E+34  
"04-JAN-2022",44198.5,81.75,16.6538,-1.E+34  
"04-JAN-2022",44198.5,82.25,16.6538,0.697168  
"04-JAN-2022",44198.5,82.75,16.6538,0.702703  
"04-JAN-2022",44198.5,83.25,16.6538,0.740088  
"04-JAN-2022",44198.5,83.75,16.6538,0.727277  
"04-JAN-2022",44198.5,81.25,17.001,-1.E+34  
"04-JAN-2022",44198.5,81.75,17.001,-1.E+34  
"04-JAN-2022",44198.5,82.25,17.001,-1.E+34  
"04-JAN-2022",44198.5,82.75,17.001,0.70253  
"04-JAN-2022",44198.5,83.25,17.001,0.729705  
"04-JAN-2022",44198.5,83.75,17.001,0.771647  
"04-JAN-2022",44198.5,81.25,17.3551,-1.E+34  
"04-JAN-2022",44198.5,81.75,17.3551,-1.E+34  
"04-JAN-2022",44198.5,82.25,17.3551,-1.E+34  
"04-JAN-2022",44198.5,82.75,17.3551,0.699902  
"04-JAN-2022",44198.5,83.25,17.3551,0.699064  
"04-JAN-2022",44198.5,83.75,17.3551,0.722449  
"04-JAN-2022",44198.5,81.25,17.716,-1.E+34  
"04-JAN-2022",44198.5,81.75,17.716,-1.E+34  
"04-JAN-2022",44198.5,82.25,17.716,-1.E+34  
"04-JAN-2022",44198.5,82.75,17.716,-1.E+34  
"04-JAN-2022",44198.5,83.25,17.716,-1.E+34  
"04-JAN-2022",44198.5,83.75,17.716,0.700251  
"04-JAN-2022",44198.5,81.25,18.0841,-1.E+34  
"04-JAN-2022",44198.5,81.75,18.0841,-1.E+34  
"04-JAN-2022",44198.5,82.25,18.0841,-1.E+34  
"04-JAN-2022",44198.5,82.75,18.0841,-1.E+34  
"04-JAN-2022",44198.5,83.25,18.0841,-1.E+34  
"04-JAN-2022",44198.5,83.75,18.0841,0.690459  
"04-JAN-2022",44198.5,81.25,18.459,-1.E+34  
"04-JAN-2022",44198.5,81.75,18.459,-1.E+34  
"04-JAN-2022",44198.5,82.25,18.459,-1.E+34  
"04-JAN-2022",44198.5,82.75,18.459,-1.E+34  
"04-JAN-2022",44198.5,83.25,18.459,-1.E+34  
"04-JAN-2022",44198.5,83.75,18.459,-1.E+34  
"05-JAN-2022",44199.5,81.25,15.9798,0.685118  
"05-JAN-2022",44199.5,81.75,15.9798,0.679968  
"05-JAN-2022",44199.5,82.25,15.9798,0.648197  
"05-JAN-2022",44199.5,82.75,15.9798,0.644444  
"05-JAN-2022",44199.5,83.25,15.9798,0.63007  
"05-JAN-2022",44199.5,83.75,15.9798,0.591013  
"05-JAN-2022",44199.5,81.25,16.3134,0.700227  
"05-JAN-2022",44199.5,81.75,16.3134,0.684349  
"05-JAN-2022",44199.5,82.25,16.3134,0.678475  
"05-JAN-2022",44199.5,82.75,16.3134,0.689206  
"05-JAN-2022",44199.5,83.25,16.3134,0.686404  
"05-JAN-2022",44199.5,83.75,16.3134,0.653289  
"05-JAN-2022",44199.5,81.25,16.6538,-1.E+34  
"05-JAN-2022",44199.5,81.75,16.6538,-1.E+34  
"05-JAN-2022",44199.5,82.25,16.6538,0.693056  
"05-JAN-2022",44199.5,82.75,16.6538,0.698572  
"05-JAN-2022",44199.5,83.25,16.6538,0.732107  
"05-JAN-2022",44199.5,83.75,16.6538,0.718648  
"05-JAN-2022",44199.5,81.25,17.001,-1.E+34  
"05-JAN-2022",44199.5,81.75,17.001,-1.E+34  
"05-JAN-2022",44199.5,82.25,17.001,-1.E+34  
"05-JAN-2022",44199.5,82.75,17.001,0.693013  
"05-JAN-2022",44199.5,83.25,17.001,0.726019  
"05-JAN-2022",44199.5,83.75,17.001,0.766585  
"05-JAN-2022",44199.5,81.25,17.3551,-1.E+34  
"05-JAN-2022",44199.5,81.75,17.3551,-1.E+34  
"05-JAN-2022",44199.5,82.25,17.3551,-1.E+34  
"05-JAN-2022",44199.5,82.75,17.3551,0.691023  
"05-JAN-2022",44199.5,83.25,17.3551,0.690515  
"05-JAN-2022",44199.5,83.75,17.3551,0.714563  
"05-JAN-2022",44199.5,81.25,17.716,-1.E+34  
"05-JAN-2022",44199.5,81.75,17.716,-1.E+34  
"05-JAN-2022",44199.5,82.25,17.716,-1.E+34  
"05-JAN-2022",44199.5,82.75,17.716,-1.E+34  
"05-JAN-2022",44199.5,83.25,17.716,-1.E+34  
"05-JAN-2022",44199.5,83.75,17.716,0.691185  
"05-JAN-2022",44199.5,81.25,18.0841,-1.E+34  
"05-JAN-2022",44199.5,81.75,18.0841,-1.E+34  
"05-JAN-2022",44199.5,82.25,18.0841,-1.E+34  
"05-JAN-2022",44199.5,82.75,18.0841,-1.E+34  
"05-JAN-2022",44199.5,83.25,18.0841,-1.E+34  
"05-JAN-2022",44199.5,83.75,18.0841,0.674871  
"05-JAN-2022",44199.5,81.25,18.459,-1.E+34  
"05-JAN-2022",44199.5,81.75,18.459,-1.E+34  
"05-JAN-2022",44199.5,82.25,18.459,-1.E+34  
"05-JAN-2022",44199.5,82.75,18.459,-1.E+34  
"05-JAN-2022",44199.5,83.25,18.459,-1.E+34  
"05-JAN-2022",44199.5,83.75,18.459,-1.E+34  
"06-JAN-2022",44200.5,81.25,15.9798,0.671181  
"06-JAN-2022",44200.5,81.75,15.9798,0.6693  
"06-JAN-2022",44200.5,82.25,15.9798,0.636913  
"06-JAN-2022",44200.5,82.75,15.9798,0.633069  
"06-JAN-2022",44200.5,83.25,15.9798,0.620417  
"06-JAN-2022",44200.5,83.75,15.9798,0.585558  
"06-JAN-2022",44200.5,81.25,16.3134,0.682323  
"06-JAN-2022",44200.5,81.75,16.3134,0.666833  
"06-JAN-2022",44200.5,82.25,16.3134,0.664846  
"06-JAN-2022",44200.5,82.75,16.3134,0.677538  
"06-JAN-2022",44200.5,83.25,16.3134,0.675567  
"06-JAN-2022",44200.5,83.75,16.3134,0.64511  
"06-JAN-2022",44200.5,81.25,16.6538,-1.E+34  
"06-JAN-2022",44200.5,81.75,16.6538,-1.E+34  
"06-JAN-2022",44200.5,82.25,16.6538,0.680072  
"06-JAN-2022",44200.5,82.75,16.6538,0.686354  
"06-JAN-2022",44200.5,83.25,16.6538,0.721618  
"06-JAN-2022",44200.5,83.75,16.6538,0.709282  
"06-JAN-2022",44200.5,81.25,17.001,-1.E+34  
"06-JAN-2022",44200.5,81.75,17.001,-1.E+34  
"06-JAN-2022",44200.5,82.25,17.001,-1.E+34  
"06-JAN-2022",44200.5,82.75,17.001,0.677567  
"06-JAN-2022",44200.5,83.25,17.001,0.714556  
"06-JAN-2022",44200.5,83.75,17.001,0.756054  
"06-JAN-2022",44200.5,81.25,17.3551,-1.E+34  
"06-JAN-2022",44200.5,81.75,17.3551,-1.E+34  
"06-JAN-2022",44200.5,82.25,17.3551,-1.E+34  
"06-JAN-2022",44200.5,82.75,17.3551,0.679748  
"06-JAN-2022",44200.5,83.25,17.3551,0.676054  
"06-JAN-2022",44200.5,83.75,17.3551,0.699042  
"06-JAN-2022",44200.5,81.25,17.716,-1.E+34  
"06-JAN-2022",44200.5,81.75,17.716,-1.E+34  
"06-JAN-2022",44200.5,82.25,17.716,-1.E+34  
"06-JAN-2022",44200.5,82.75,17.716,-1.E+34  
"06-JAN-2022",44200.5,83.25,17.716,-1.E+34  
"06-JAN-2022",44200.5,83.75,17.716,0.673527  
"06-JAN-2022",44200.5,81.25,18.0841,-1.E+34  
"06-JAN-2022",44200.5,81.75,18.0841,-1.E+34  
"06-JAN-2022",44200.5,82.25,18.0841,-1.E+34  
"06-JAN-2022",44200.5,82.75,18.0841,-1.E+34  
"06-JAN-2022",44200.5,83.25,18.0841,-1.E+34  
"06-JAN-2022",44200.5,83.75,18.0841,0.66186  
"06-JAN-2022",44200.5,81.25,18.459,-1.E+34  
"06-JAN-2022",44200.5,81.75,18.459,-1.E+34  
"06-JAN-2022",44200.5,82.25,18.459,-1.E+34  
"06-JAN-2022",44200.5,82.75,18.459,-1.E+34  
"06-JAN-2022",44200.5,83.25,18.459,-1.E+34  
"06-JAN-2022",44200.5,83.75,18.459,-1.E+34  
"07-JAN-2022",44201.5,81.25,15.9798,0.654911  
"07-JAN-2022",44201.5,81.75,15.9798,0.652467  
"07-JAN-2022",44201.5,82.25,15.9798,0.617477  
"07-JAN-2022",44201.5,82.75,15.9798,0.613624  
"07-JAN-2022",44201.5,83.25,15.9798,0.604489  
"07-JAN-2022",44201.5,83.75,15.9798,0.571236  
"07-JAN-2022",44201.5,81.25,16.3134,0.667029  
"07-JAN-2022",44201.5,81.75,16.3134,0.64998  
"07-JAN-2022",44201.5,82.25,16.3134,0.649367  
"07-JAN-2022",44201.5,82.75,16.3134,0.659824  
"07-JAN-2022",44201.5,83.25,16.3134,0.657317  
"07-JAN-2022",44201.5,83.75,16.3134,0.631088  
"07-JAN-2022",44201.5,81.25,16.6538,-1.E+34  
"07-JAN-2022",44201.5,81.75,16.6538,-1.E+34  
"07-JAN-2022",44201.5,82.25,16.6538,0.663384  
"07-JAN-2022",44201.5,82.75,16.6538,0.672002  
"07-JAN-2022",44201.5,83.25,16.6538,0.704918  
"07-JAN-2022",44201.5,83.75,16.6538,0.69263  
"07-JAN-2022",44201.5,81.25,17.001,-1.E+34  
"07-JAN-2022",44201.5,81.75,17.001,-1.E+34  
"07-JAN-2022",44201.5,82.25,17.001,-1.E+34  
"07-JAN-2022",44201.5,82.75,17.001,0.663044  
"07-JAN-2022",44201.5,83.25,17.001,0.700254  
"07-JAN-2022",44201.5,83.75,17.001,0.743065  
"07-JAN-2022",44201.5,81.25,17.3551,-1.E+34  
"07-JAN-2022",44201.5,81.75,17.3551,-1.E+34  
"07-JAN-2022",44201.5,82.25,17.3551,-1.E+34  
"07-JAN-2022",44201.5,82.75,17.3551,0.662244  
"07-JAN-2022",44201.5,83.25,17.3551,0.659186  
"07-JAN-2022",44201.5,83.75,17.3551,0.683801  
"07-JAN-2022",44201.5,81.25,17.716,-1.E+34  
"07-JAN-2022",44201.5,81.75,17.716,-1.E+34  
"07-JAN-2022",44201.5,82.25,17.716,-1.E+34  
"07-JAN-2022",44201.5,82.75,17.716,-1.E+34  
"07-JAN-2022",44201.5,83.25,17.716,-1.E+34  
"07-JAN-2022",44201.5,83.75,17.716,0.656895  
"07-JAN-2022",44201.5,81.25,18.0841,-1.E+34  
"07-JAN-2022",44201.5,81.75,18.0841,-1.E+34  
"07-JAN-2022",44201.5,82.25,18.0841,-1.E+34  
"07-JAN-2022",44201.5,82.75,18.0841,-1.E+34  
"07-JAN-2022",44201.5,83.25,18.0841,-1.E+34  
"07-JAN-2022",44201.5,83.75,18.0841,0.644432  
"07-JAN-2022",44201.5,81.25,18.459,-1.E+34  
"07-JAN-2022",44201.5,81.75,18.459,-1.E+34  
"07-JAN-2022",44201.5,82.25,18.459,-1.E+34  
"07-JAN-2022",44201.5,82.75,18.459,-1.E+34  
"07-JAN-2022",44201.5,83.25,18.459,-1.E+34  
"07-JAN-2022",44201.5,83.75,18.459,-1.E+34  
"08-JAN-2022",44202.5,81.25,15.9798,0.648479  
"08-JAN-2022",44202.5,81.75,15.9798,0.647092  
"08-JAN-2022",44202.5,82.25,15.9798,0.610892  
"08-JAN-2022",44202.5,82.75,15.9798,0.606491  
"08-JAN-2022",44202.5,83.25,15.9798,0.598089  
"08-JAN-2022",44202.5,83.75,15.9798,0.568644  
"08-JAN-2022",44202.5,81.25,16.3134,0.658917  
"08-JAN-2022",44202.5,81.75,16.3134,0.642683  
"08-JAN-2022",44202.5,82.25,16.3134,0.643456  
"08-JAN-2022",44202.5,82.75,16.3134,0.652353  
"08-JAN-2022",44202.5,83.25,16.3134,0.65058  
"08-JAN-2022",44202.5,83.75,16.3134,0.625586  
"08-JAN-2022",44202.5,81.25,16.6538,-1.E+34  
"08-JAN-2022",44202.5,81.75,16.6538,-1.E+34  
"08-JAN-2022",44202.5,82.25,16.6538,0.658132  
"08-JAN-2022",44202.5,82.75,16.6538,0.663431  
"08-JAN-2022",44202.5,83.25,16.6538,0.697803  
"08-JAN-2022",44202.5,83.75,16.6538,0.686938  
"08-JAN-2022",44202.5,81.25,17.001,-1.E+34  
"08-JAN-2022",44202.5,81.75,17.001,-1.E+34  
"08-JAN-2022",44202.5,82.25,17.001,-1.E+34  
"08-JAN-2022",44202.5,82.75,17.001,0.654428  
"08-JAN-2022",44202.5,83.25,17.001,0.691758  
"08-JAN-2022",44202.5,83.75,17.001,0.734745  
"08-JAN-2022",44202.5,81.25,17.3551,-1.E+34  
"08-JAN-2022",44202.5,81.75,17.3551,-1.E+34  
"08-JAN-2022",44202.5,82.25,17.3551,-1.E+34  
"08-JAN-2022",44202.5,82.75,17.3551,0.655799  
"08-JAN-2022",44202.5,83.25,17.3551,0.647916  
"08-JAN-2022",44202.5,83.75,17.3551,0.672318  
"08-JAN-2022",44202.5,81.25,17.716,-1.E+34  
"08-JAN-2022",44202.5,81.75,17.716,-1.E+34  
"08-JAN-2022",44202.5,82.25,17.716,-1.E+34  
"08-JAN-2022",44202.5,82.75,17.716,-1.E+34  
"08-JAN-2022",44202.5,83.25,17.716,-1.E+34  
"08-JAN-2022",44202.5,83.75,17.716,0.6492  
"08-JAN-2022",44202.5,81.25,18.0841,-1.E+34  
"08-JAN-2022",44202.5,81.75,18.0841,-1.E+34  
"08-JAN-2022",44202.5,82.25,18.0841,-1.E+34  
"08-JAN-2022",44202.5,82.75,18.0841,-1.E+34  
"08-JAN-2022",44202.5,83.25,18.0841,-1.E+34  
"08-JAN-2022",44202.5,83.75,18.0841,0.636029  
"08-JAN-2022",44202.5,81.25,18.459,-1.E+34  
"08-JAN-2022",44202.5,81.75,18.459,-1.E+34  
"08-JAN-2022",44202.5,82.25,18.459,-1.E+34  
"08-JAN-2022",44202.5,82.75,18.459,-1.E+34  
"08-JAN-2022",44202.5,83.25,18.459,-1.E+34  
"08-JAN-2022",44202.5,83.75,18.459,-1.E+34  
"09-JAN-2022",44203.5,81.25,15.9798,0.64603  
"09-JAN-2022",44203.5,81.75,15.9798,0.646626  
"09-JAN-2022",44203.5,82.25,15.9798,0.609106  
"09-JAN-2022",44203.5,82.75,15.9798,0.605369  
"09-JAN-2022",44203.5,83.25,15.9798,0.599089  
"09-JAN-2022",44203.5,83.75,15.9798,0.573437  
"09-JAN-2022",44203.5,81.25,16.3134,0.657076  
"09-JAN-2022",44203.5,81.75,16.3134,0.638595  
"09-JAN-2022",44203.5,82.25,16.3134,0.642854  
"09-JAN-2022",44203.5,82.75,16.3134,0.650214  
"09-JAN-2022",44203.5,83.25,16.3134,0.649348  
"09-JAN-2022",44203.5,83.75,16.3134,0.628047  
"09-JAN-2022",44203.5,81.25,16.6538,-1.E+34  
"09-JAN-2022",44203.5,81.75,16.6538,-1.E+34  
"09-JAN-2022",44203.5,82.25,16.6538,0.650952  
"09-JAN-2022",44203.5,82.75,16.6538,0.663626  
"09-JAN-2022",44203.5,83.25,16.6538,0.695284  
